latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.14411,-80.01459,194.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),precipitation (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),is_day (),shortwave_radiation (W/m²),apparent_temperature (°C)
2022-01-01T00:00,4.5,3.8,0.00,0.00,3,100,9.0,7.6,0,0.0,1.7
2022-01-01T01:00,7.5,6.2,0.00,0.00,3,100,8.0,13.3,0,0.0,5.3
2022-01-01T02:00,7.9,6.4,0.00,0.00,3,100,11.8,19.8,0,0.0,5.2
2022-01-01T03:00,7.8,6.4,0.00,0.00,3,100,17.2,30.2,0,0.0,4.4
2022-01-01T04:00,8.6,6.5,0.00,0.00,3,100,20.8,36.7,0,0.0,4.6
2022-01-01T05:00,9.5,7.2,0.10,0.00,51,100,21.2,37.8,0,0.0,5.7
2022-01-01T06:00,9.2,7.4,0.60,0.00,53,100,15.1,38.2,0,0.0,6.3
2022-01-01T07:00,9.3,8.2,0.20,0.00,51,100,20.0,34.6,0,0.0,5.9
2022-01-01T08:00,10.5,9.3,0.00,0.00,3,100,21.0,36.4,0,0.0,7.2
2022-01-01T09:00,10.5,9.6,0.00,0.00,3,100,19.2,36.4,0,0.0,7.6
2022-01-01T10:00,10.1,9.5,0.00,0.00,3,100,17.0,33.1,0,0.0,7.5
2022-01-01T11:00,9.3,9.1,0.00,0.00,3,100,16.6,29.5,0,0.0,6.6
2022-01-01T12:00,8.6,8.5,0.00,0.00,3,100,11.2,28.4,0,0.0,6.5
2022-01-01T13:00,8.8,8.7,0.00,0.00,3,100,12.7,21.6,1,0.0,6.6
2022-01-01T14:00,8.0,8.0,0.00,0.00,3,100,9.7,21.6,1,17.0,6.0
2022-01-01T15:00,7.5,7.5,0.00,0.00,3,100,9.9,19.8,1,40.0,5.4
2022-01-01T16:00,6.8,6.0,0.10,0.00,51,100,8.7,18.7,1,68.0,4.5
2022-01-01T17:00,6.4,6.1,0.40,0.00,51,100,4.7,18.0,1,61.0,4.7
2022-01-01T18:00,6.2,6.2,0.40,0.00,51,100,7.2,14.8,1,71.0,4.2
2022-01-01T19:00,5.8,5.3,0.50,0.00,53,100,15.6,27.4,1,64.0,2.4
2022-01-01T20:00,4.7,4.3,0.60,0.00,53,100,19.0,35.6,1,54.0,0.6
2022-01-01T21:00,4.2,3.6,0.60,0.00,53,100,18.9,35.6,1,35.0,-0.1
2022-01-01T22:00,3.8,3.2,0.70,0.00,53,100,18.8,37.1,0,6.0,-0.6
2022-01-01T23:00,3.5,2.9,0.60,0.00,53,100,21.1,37.4,0,0.0,-1.3
2022-01-02T00:00,3.1,2.4,0.60,0.00,53,100,20.6,39.2,0,0.0,-1.7
2022-01-02T01:00,3.0,2.3,0.70,0.00,53,100,17.8,38.5,0,0.0,-1.3
2022-01-02T02:00,2.9,2.2,0.50,0.00,53,100,20.1,36.4,0,0.0,-1.8
2022-01-02T03:00,2.5,1.8,0.60,0.00,53,100,22.2,42.1,0,0.0,-2.6
2022-01-02T04:00,2.1,1.5,0.90,0.00,53,100,22.4,42.1,0,0.0,-3.1
2022-01-02T05:00,1.6,1.5,1.70,0.07,71,100,21.1,40.7,0,0.0,-3.4
2022-01-02T06:00,1.8,1.4,0.80,0.00,53,100,25.2,45.0,0,0.0,-3.8
2022-01-02T07:00,1.8,1.2,0.20,0.00,51,100,24.9,45.4,0,0.0,-3.8
2022-01-02T08:00,1.7,0.7,0.20,0.00,51,100,23.4,45.0,0,0.0,-3.8
2022-01-02T09:00,1.3,0.3,0.10,0.00,51,100,21.8,43.6,0,0.0,-3.9
2022-01-02T10:00,0.8,-0.1,0.30,0.14,71,100,24.4,46.1,0,0.0,-4.9
2022-01-02T11:00,0.3,-1.1,0.30,0.14,71,100,24.4,47.2,0,0.0,-5.5
2022-01-02T12:00,0.4,-1.2,0.30,0.21,73,100,23.1,46.8,0,0.0,-5.3
2022-01-02T13:00,-0.6,-2.2,0.50,0.35,73,100,24.0,46.4,1,0.0,-6.6
2022-01-02T14:00,-1.4,-2.8,0.80,0.56,73,100,22.7,45.7,1,5.0,-7.2
2022-01-02T15:00,-1.2,-3.1,0.20,0.14,71,100,19.9,42.8,1,48.0,-6.7
2022-01-02T16:00,-1.0,-3.1,0.10,0.07,71,100,19.9,39.2,1,117.0,-6.5
2022-01-02T17:00,-1.2,-3.7,0.20,0.14,71,100,20.1,39.6,1,170.0,-6.8
2022-01-02T18:00,-2.0,-4.3,0.30,0.21,73,100,20.3,40.0,1,88.0,-7.7
2022-01-02T19:00,-2.3,-5.0,0.30,0.21,73,100,21.0,40.7,1,74.0,-8.2
2022-01-02T20:00,-2.4,-5.5,0.30,0.21,73,100,18.1,40.7,1,73.0,-7.9
2022-01-02T21:00,-2.4,-5.8,0.10,0.07,71,100,13.8,34.9,1,49.0,-7.3
2022-01-02T22:00,-2.5,-6.0,0.10,0.07,71,100,10.8,27.0,0,14.0,-7.0
2022-01-02T23:00,-2.5,-6.3,0.00,0.00,3,100,10.2,21.2,0,0.0,-6.9
2022-01-03T00:00,-2.2,-6.0,0.00,0.00,3,100,10.0,24.1,0,0.0,-6.6
2022-01-03T01:00,-2.4,-6.9,0.10,0.07,71,100,14.6,28.1,0,0.0,-7.5
2022-01-03T02:00,-2.6,-8.1,0.00,0.00,3,100,16.8,32.4,0,0.0,-8.1
2022-01-03T03:00,-3.4,-8.6,0.00,0.00,3,100,17.1,34.9,0,0.0,-9.0
2022-01-03T04:00,-4.1,-8.7,0.00,0.00,3,100,15.7,33.1,0,0.0,-9.5
2022-01-03T05:00,-4.5,-8.9,0.00,0.00,3,100,14.6,31.0,0,0.0,-9.8
2022-01-03T06:00,-5.0,-9.2,0.00,0.00,3,100,15.2,31.0,0,0.0,-10.4
2022-01-03T07:00,-5.4,-9.7,0.00,0.00,3,100,11.5,30.2,0,0.0,-10.4
2022-01-03T08:00,-5.6,-9.7,0.00,0.00,3,82,15.2,30.2,0,0.0,-11.1
2022-01-03T09:00,-5.8,-10.0,0.00,0.00,3,96,14.0,29.9,0,0.0,-11.1
2022-01-03T10:00,-6.0,-10.0,0.00,0.00,3,97,17.3,33.5,0,0.0,-11.8
2022-01-03T11:00,-5.9,-9.4,0.00,0.00,3,100,18.7,37.4,0,0.0,-11.9
2022-01-03T12:00,-5.9,-9.0,0.00,0.00,3,100,16.0,35.6,0,0.0,-11.4
2022-01-03T13:00,-5.9,-9.1,0.00,0.00,3,100,17.4,35.6,1,0.0,-11.7
2022-01-03T14:00,-5.5,-9.4,0.00,0.00,3,100,14.7,33.8,1,37.0,-10.8
2022-01-03T15:00,-5.0,-9.8,0.00,0.00,3,98,16.3,32.8,1,106.0,-10.7
2022-01-03T16:00,-4.8,-10.2,0.00,0.00,3,100,16.6,34.6,1,220.0,-10.5
2022-01-03T17:00,-4.9,-10.0,0.00,0.00,3,100,13.9,34.2,1,223.0,-10.2
2022-01-03T18:00,-4.6,-10.7,0.00,0.00,3,97,11.0,29.9,1,227.0,-9.5
2022-01-03T19:00,-4.2,-11.3,0.00,0.00,2,67,10.5,25.2,1,283.0,-9.1
2022-01-03T20:00,-4.4,-11.5,0.00,0.00,0,8,9.0,24.5,1,268.0,-9.1
2022-01-03T21:00,-4.9,-11.6,0.00,0.00,0,1,7.1,21.6,1,185.0,-9.3
2022-01-03T22:00,-6.1,-11.3,0.00,0.00,0,2,3.7,16.2,1,48.0,-10.0
2022-01-03T23:00,-6.1,-11.3,0.00,0.00,0,18,3.7,8.3,0,0.0,-10.0
2022-01-04T00:00,-5.8,-10.8,0.00,0.00,1,48,8.4,13.0,0,0.0,-10.3
2022-01-04T01:00,-5.9,-10.5,0.00,0.00,3,93,9.8,18.4,0,0.0,-10.7
2022-01-04T02:00,-5.5,-10.5,0.00,0.00,3,100,11.2,20.9,0,0.0,-10.5
2022-01-04T03:00,-5.1,-10.3,0.00,0.00,3,100,13.3,24.1,0,0.0,-10.3
2022-01-04T04:00,-4.2,-9.4,0.00,0.00,3,100,16.0,29.2,0,0.0,-9.8
2022-01-04T05:00,-3.7,-9.0,0.00,0.00,3,100,19.5,35.3,0,0.0,-9.8
2022-01-04T06:00,-3.4,-8.9,0.00,0.00,3,100,20.1,37.8,0,0.0,-9.5
2022-01-04T07:00,-3.6,-8.7,0.00,0.00,2,60,19.3,36.7,0,0.0,-9.6
2022-01-04T08:00,-3.9,-8.5,0.00,0.00,1,31,18.9,34.9,0,0.0,-9.8
2022-01-04T09:00,-4.3,-8.3,0.00,0.00,0,10,18.8,34.2,0,0.0,-10.1
2022-01-04T10:00,-4.5,-8.4,0.00,0.00,0,1,18.0,33.1,0,0.0,-10.3
2022-01-04T11:00,-4.6,-8.3,0.00,0.00,0,8,17.4,31.7,0,0.0,-10.2
2022-01-04T12:00,-4.0,-7.9,0.00,0.00,0,13,18.3,30.2,0,0.0,-9.8
2022-01-04T13:00,-4.4,-8.1,0.00,0.00,1,49,18.0,33.1,1,0.0,-10.2
2022-01-04T14:00,-3.3,-8.6,0.00,0.00,1,26,17.7,33.1,1,65.0,-9.1
2022-01-04T15:00,-1.5,-8.8,0.00,0.00,1,26,17.2,34.2,1,200.0,-7.1
2022-01-04T16:00,0.7,-9.3,0.00,0.00,1,32,16.3,33.5,1,329.0,-4.9
2022-01-04T17:00,2.3,-9.8,0.00,0.00,0,3,16.3,34.2,1,406.0,-3.3
2022-01-04T18:00,3.9,-10.4,0.00,0.00,0,0,14.0,33.1,1,431.0,-1.5
2022-01-04T19:00,4.7,-10.6,0.00,0.00,0,0,14.9,29.5,1,398.0,-0.8
2022-01-04T20:00,4.7,-10.4,0.00,0.00,0,11,16.6,32.0,1,313.0,-1.0
2022-01-04T21:00,4.0,-9.8,0.00,0.00,0,11,13.4,31.0,1,186.0,-1.2
2022-01-04T22:00,2.0,-9.5,0.00,0.00,3,96,16.0,28.4,1,48.0,-3.5
2022-01-04T23:00,1.7,-9.8,0.00,0.00,3,100,22.7,41.0,0,0.0,-4.9
2022-01-05T00:00,1.3,-8.7,0.00,0.00,3,100,26.7,47.9,0,0.0,-5.7
2022-01-05T01:00,1.7,-8.4,0.00,0.00,3,100,27.2,50.4,0,0.0,-5.4
2022-01-05T02:00,1.7,-8.0,0.00,0.00,3,100,26.2,49.7,0,0.0,-5.2
2022-01-05T03:00,1.8,-7.6,0.00,0.00,3,100,27.8,50.4,0,0.0,-5.3
2022-01-05T04:00,2.3,-7.1,0.00,0.00,3,100,31.0,56.5,0,0.0,-5.2
2022-01-05T05:00,2.7,-6.7,0.00,0.00,3,100,32.7,59.8,0,0.0,-5.1
2022-01-05T06:00,3.0,-6.8,0.00,0.00,3,100,34.1,61.2,0,0.0,-5.0
2022-01-05T07:00,3.2,-7.1,0.00,0.00,3,100,34.1,64.1,0,0.0,-4.8
2022-01-05T08:00,3.2,-7.6,0.00,0.00,3,99,31.3,62.6,0,0.0,-4.5
2022-01-05T09:00,3.1,-7.7,0.00,0.00,3,100,31.7,57.6,0,0.0,-4.6
2022-01-05T10:00,2.9,-7.6,0.00,0.00,3,100,32.1,59.4,0,0.0,-4.8
2022-01-05T11:00,2.7,-7.3,0.00,0.00,3,92,31.5,58.7,0,0.0,-4.9
2022-01-05T12:00,3.7,-4.8,0.00,0.00,3,100,27.8,57.6,0,0.0,-3.1
2022-01-05T13:00,3.9,-4.1,0.00,0.00,3,98,28.7,52.2,1,0.0,-3.0
2022-01-05T14:00,4.8,-2.7,0.00,0.00,3,100,29.2,53.3,1,53.0,-2.0
2022-01-05T15:00,5.3,-1.7,0.00,0.00,3,100,29.3,53.3,1,70.0,-1.3
2022-01-05T16:00,5.9,-0.9,0.00,0.00,3,100,26.9,53.3,1,142.0,-0.3
2022-01-05T17:00,6.6,-0.2,0.00,0.00,3,100,31.6,65.2,1,263.0,-0.2
2022-01-05T18:00,6.0,-0.0,0.30,0.00,51,100,29.5,60.8,1,104.0,-0.4
2022-01-05T19:00,6.1,-0.3,0.10,0.00,51,100,29.1,53.6,1,106.0,-0.3
2022-01-05T20:00,5.2,0.1,0.20,0.00,51,100,29.0,53.6,1,89.0,-1.1
2022-01-05T21:00,3.3,-0.0,0.10,0.00,51,45,31.3,56.2,1,81.0,-3.4
2022-01-05T22:00,0.5,-1.7,0.00,0.00,1,38,28.9,59.0,1,40.0,-6.1
2022-01-05T23:00,0.7,-1.8,0.00,0.00,1,25,25.5,52.6,0,0.0,-5.4
2022-01-06T00:00,0.6,-4.4,0.00,0.00,0,13,29.6,53.3,0,0.0,-6.5
2022-01-06T01:00,0.2,-4.9,0.00,0.00,0,19,29.0,53.6,0,0.0,-6.8
2022-01-06T02:00,-0.7,-6.1,0.00,0.00,3,88,39.2,69.1,0,0.0,-9.4
2022-01-06T03:00,-2.7,-8.8,0.00,0.00,3,99,41.1,83.9,0,0.0,-11.9
2022-01-06T04:00,-3.6,-8.3,0.20,0.14,71,100,38.7,76.3,0,0.0,-12.4
2022-01-06T05:00,-4.0,-8.6,0.30,0.21,73,100,35.8,71.6,0,0.0,-12.4
2022-01-06T06:00,-4.3,-9.0,0.20,0.14,71,100,32.8,67.3,0,0.0,-12.3
2022-01-06T07:00,-4.5,-8.7,0.20,0.14,71,100,36.0,67.0,0,0.0,-12.9
2022-01-06T08:00,-4.2,-7.8,0.30,0.21,73,100,34.8,68.0,0,0.0,-12.4
2022-01-06T09:00,-4.6,-7.5,0.30,0.21,73,100,30.8,65.2,0,0.0,-12.2
2022-01-06T10:00,-5.4,-8.6,0.30,0.21,73,100,27.8,57.6,0,0.0,-12.6
2022-01-06T11:00,-6.7,-11.5,0.20,0.14,71,100,26.1,52.6,0,0.0,-13.9
2022-01-06T12:00,-6.2,-11.7,0.00,0.00,3,89,24.6,50.4,0,0.0,-13.2
2022-01-06T13:00,-6.2,-11.1,0.00,0.00,1,35,25.4,48.2,1,0.0,-13.2
2022-01-06T14:00,-6.4,-12.7,0.00,0.00,3,90,24.7,47.9,1,69.0,-13.5
2022-01-06T15:00,-5.4,-12.3,0.00,0.00,3,100,23.2,46.8,1,180.0,-12.2
2022-01-06T16:00,-4.1,-11.3,0.00,0.00,3,100,25.9,51.8,1,263.0,-11.3
2022-01-06T17:00,-3.7,-11.0,0.00,0.00,3,97,22.5,49.3,1,226.0,-10.3
2022-01-06T18:00,-3.0,-10.4,0.00,0.00,3,100,19.4,43.2,1,337.0,-9.1
2022-01-06T19:00,-3.1,-9.3,0.00,0.00,3,80,21.3,43.6,1,389.0,-9.4
2022-01-06T20:00,-3.2,-8.4,0.00,0.00,3,100,22.6,43.2,1,247.0,-9.6
2022-01-06T21:00,-3.4,-8.5,0.00,0.00,3,100,19.5,43.6,1,67.0,-9.4
2022-01-06T22:00,-3.5,-8.4,0.00,0.00,3,100,16.7,36.7,1,19.0,-9.1
2022-01-06T23:00,-3.6,-8.2,0.00,0.00,3,100,16.5,31.3,0,0.0,-9.1
2022-01-07T00:00,-3.8,-7.7,0.10,0.07,71,100,15.8,31.3,0,0.0,-9.2
2022-01-07T01:00,-4.1,-8.5,0.10,0.07,71,100,14.9,29.2,0,0.0,-9.4
2022-01-07T02:00,-4.3,-8.9,0.10,0.07,71,100,14.4,28.1,0,0.0,-9.6
2022-01-07T03:00,-4.5,-9.4,0.00,0.00,3,100,16.0,29.5,0,0.0,-10.1
2022-01-07T04:00,-4.7,-9.8,0.00,0.00,3,100,15.5,29.9,0,0.0,-10.2
2022-01-07T05:00,-4.7,-9.9,0.00,0.00,3,100,16.5,30.6,0,0.0,-10.4
2022-01-07T06:00,-5.1,-10.0,0.00,0.00,3,100,19.4,35.6,0,0.0,-11.2
2022-01-07T07:00,-5.3,-9.9,0.10,0.07,71,100,20.4,38.2,0,0.0,-11.5
2022-01-07T08:00,-5.0,-8.5,0.30,0.21,73,100,19.8,38.9,0,0.0,-11.0
2022-01-07T09:00,-4.3,-8.2,0.40,0.28,73,98,22.3,41.0,0,0.0,-10.7
2022-01-07T10:00,-4.6,-8.7,0.30,0.21,73,100,22.0,43.2,0,0.0,-11.0
2022-01-07T11:00,-4.9,-9.0,0.30,0.21,73,99,22.7,43.2,0,0.0,-11.4
2022-01-07T12:00,-5.0,-9.1,0.30,0.21,73,100,28.5,50.0,0,0.0,-12.4
2022-01-07T13:00,-5.4,-10.2,0.20,0.14,71,100,29.0,56.5,1,0.0,-12.9
2022-01-07T14:00,-5.7,-10.3,0.30,0.21,73,100,28.3,57.2,1,28.0,-13.1
2022-01-07T15:00,-5.8,-10.2,0.30,0.21,73,100,27.0,53.6,1,91.0,-13.0
2022-01-07T16:00,-5.9,-10.3,0.40,0.28,73,100,26.2,51.1,1,118.0,-13.0
2022-01-07T17:00,-6.0,-10.3,0.30,0.21,73,100,26.8,51.1,1,116.0,-13.2
2022-01-07T18:00,-6.2,-10.4,0.30,0.21,73,100,29.6,55.4,1,125.0,-13.8
2022-01-07T19:00,-6.3,-10.3,0.20,0.14,71,100,29.9,57.2,1,150.0,-14.0
2022-01-07T20:00,-6.1,-10.6,0.10,0.07,71,100,29.5,56.5,1,169.0,-13.7
2022-01-07T21:00,-5.8,-10.5,0.10,0.07,71,98,30.4,56.5,1,87.0,-13.6
2022-01-07T22:00,-5.8,-10.6,0.10,0.07,71,89,28.0,58.0,1,32.0,-13.2
2022-01-07T23:00,-5.4,-10.4,0.10,0.07,71,95,25.6,51.8,0,0.0,-12.4
2022-01-08T00:00,-5.7,-9.6,0.10,0.07,71,100,24.6,47.2,0,0.0,-12.6
2022-01-08T01:00,-5.6,-10.1,0.20,0.14,71,100,22.1,45.7,0,0.0,-12.1
2022-01-08T02:00,-5.5,-10.4,0.10,0.07,71,100,21.7,41.8,0,0.0,-12.0
2022-01-08T03:00,-5.5,-10.4,0.10,0.07,71,100,19.0,40.7,0,0.0,-11.6
2022-01-08T04:00,-5.6,-10.1,0.10,0.07,71,97,15.9,36.0,0,0.0,-11.2
2022-01-08T05:00,-5.8,-9.6,0.10,0.07,71,100,12.8,30.2,0,0.0,-10.9
2022-01-08T06:00,-5.8,-9.3,0.10,0.07,71,100,10.0,24.1,0,0.0,-10.5
2022-01-08T07:00,-5.9,-9.2,0.10,0.07,71,100,7.1,19.1,0,0.0,-10.1
2022-01-08T08:00,-6.0,-9.0,0.10,0.07,71,100,3.9,14.0,0,0.0,-9.8
2022-01-08T09:00,-6.7,-9.6,0.00,0.00,3,100,3.8,8.6,0,0.0,-10.5
2022-01-08T10:00,-6.7,-9.6,0.10,0.07,71,99,6.6,12.2,0,0.0,-10.9
2022-01-08T11:00,-7.3,-10.7,0.10,0.07,71,90,11.2,20.5,0,0.0,-12.3
2022-01-08T12:00,-7.7,-11.1,0.00,0.00,0,5,14.8,23.0,0,0.0,-13.2
2022-01-08T13:00,-9.7,-12.5,0.00,0.00,1,30,14.4,25.9,1,0.0,-15.2
2022-01-08T14:00,-9.0,-12.1,0.00,0.00,0,0,13.9,27.4,1,75.0,-14.4
2022-01-08T15:00,-7.3,-11.4,0.00,0.00,0,0,12.3,25.6,1,224.0,-12.4
2022-01-08T16:00,-5.2,-11.6,0.00,0.00,0,0,10.3,24.5,1,351.0,-10.1
2022-01-08T17:00,-3.5,-11.7,0.00,0.00,0,1,12.0,24.5,1,432.0,-8.7
2022-01-08T18:00,-2.0,-11.6,0.00,0.00,0,12,13.9,27.7,1,455.0,-7.4
2022-01-08T19:00,-0.8,-11.4,0.00,0.00,0,0,16.1,32.0,1,423.0,-6.5
2022-01-08T20:00,-0.1,-11.1,0.00,0.00,0,0,14.6,32.0,1,337.0,-5.6
2022-01-08T21:00,-0.2,-11.3,0.00,0.00,0,0,20.1,36.7,1,206.0,-6.5
2022-01-08T22:00,-0.7,-11.9,0.00,0.00,1,25,22.3,42.8,1,59.0,-7.4
2022-01-08T23:00,-0.9,-12.0,0.00,0.00,2,61,24.4,46.1,0,0.0,-7.9
2022-01-09T00:00,-0.2,-10.7,0.00,0.00,3,99,28.7,49.0,0,0.0,-7.7
2022-01-09T01:00,0.5,-10.4,0.00,0.00,3,100,28.6,54.7,0,0.0,-6.9
2022-01-09T02:00,0.8,-9.8,0.00,0.00,3,100,29.3,54.7,0,0.0,-6.7
2022-01-09T03:00,1.6,-8.1,0.00,0.00,3,100,27.0,55.4,0,0.0,-5.5
2022-01-09T04:00,2.2,-5.5,0.00,0.00,3,100,21.7,51.1,0,0.0,-3.8
2022-01-09T05:00,2.3,-3.4,0.50,0.00,53,100,22.6,41.8,0,0.0,-3.6
2022-01-09T06:00,3.0,-2.7,0.10,0.00,51,100,22.1,43.6,0,0.0,-2.8
2022-01-09T07:00,3.7,-1.7,0.10,0.00,51,100,23.2,41.4,0,0.0,-2.1
2022-01-09T08:00,3.8,0.1,1.00,0.00,55,100,26.4,55.1,0,0.0,-2.2
2022-01-09T09:00,3.5,1.0,0.20,0.00,51,100,29.2,52.9,0,0.0,-2.7
2022-01-09T10:00,3.6,1.4,2.10,0.00,61,100,28.6,61.9,0,0.0,-2.5
2022-01-09T11:00,3.7,1.6,0.40,0.00,51,100,28.1,52.6,0,0.0,-2.3
2022-01-09T12:00,4.2,2.7,0.30,0.00,51,100,28.1,51.8,0,0.0,-1.6
2022-01-09T13:00,4.3,2.9,0.40,0.00,51,100,28.7,51.5,1,0.0,-1.6
2022-01-09T14:00,4.6,3.1,0.20,0.00,51,100,28.4,52.2,1,11.0,-1.2
2022-01-09T15:00,4.6,3.3,0.50,0.00,53,100,26.4,50.8,1,28.0,-0.8
2022-01-09T16:00,4.5,3.5,0.70,0.00,53,100,23.9,47.5,1,49.0,-0.5
2022-01-09T17:00,4.2,3.5,0.60,0.00,53,100,27.0,47.2,1,70.0,-1.3
2022-01-09T18:00,3.0,2.4,0.30,0.00,51,100,30.2,56.9,1,84.0,-3.2
2022-01-09T19:00,2.7,1.4,0.20,0.00,51,100,28.7,54.7,1,121.0,-3.4
2022-01-09T20:00,2.3,0.6,0.10,0.00,51,100,29.4,52.9,1,99.0,-4.1
2022-01-09T21:00,1.8,-1.0,0.00,0.00,3,100,31.8,56.9,1,86.0,-5.1
2022-01-09T22:00,1.4,-2.7,0.00,0.00,3,100,35.3,62.6,1,31.0,-6.3
2022-01-09T23:00,0.4,-6.1,0.00,0.00,3,100,36.4,67.3,0,0.0,-7.9
2022-01-10T00:00,-0.4,-7.8,0.00,0.00,3,98,32.1,67.0,0,0.0,-8.1
2022-01-10T01:00,-1.7,-8.3,0.00,0.00,3,98,30.9,59.4,0,0.0,-9.3
2022-01-10T02:00,-2.7,-9.5,0.00,0.00,3,91,32.9,60.1,0,0.0,-10.7
2022-01-10T03:00,-4.0,-10.6,0.00,0.00,3,93,33.0,61.2,0,0.0,-12.1
2022-01-10T04:00,-5.0,-11.4,0.00,0.00,3,97,32.7,61.2,0,0.0,-13.2
2022-01-10T05:00,-5.8,-11.7,0.10,0.07,71,100,32.0,60.8,0,0.0,-13.9
2022-01-10T06:00,-6.2,-12.2,0.00,0.00,2,78,32.8,61.9,0,0.0,-14.4
2022-01-10T07:00,-6.6,-13.1,0.00,0.00,2,77,31.6,60.8,0,0.0,-14.7
2022-01-10T08:00,-6.8,-13.3,0.00,0.00,3,86,30.0,58.3,0,0.0,-14.6
2022-01-10T09:00,-6.8,-12.7,0.00,0.00,3,95,32.3,60.5,0,0.0,-15.0
2022-01-10T10:00,-6.9,-12.5,0.10,0.07,71,100,31.9,65.2,0,0.0,-15.0
2022-01-10T11:00,-7.0,-12.3,0.00,0.00,3,100,32.2,64.1,0,0.0,-15.1
2022-01-10T12:00,-7.0,-11.4,0.10,0.07,71,100,31.0,62.6,0,0.0,-14.9
2022-01-10T13:00,-6.6,-11.5,0.10,0.07,71,86,32.1,61.2,1,0.0,-14.6
2022-01-10T14:00,-6.2,-11.4,0.10,0.07,71,100,32.4,62.3,1,44.0,-14.3
2022-01-10T15:00,-5.9,-11.5,0.10,0.07,71,100,32.4,61.6,1,86.0,-14.0
2022-01-10T16:00,-5.6,-11.9,0.10,0.07,71,100,31.4,60.8,1,161.0,-13.6
2022-01-10T17:00,-5.4,-11.9,0.10,0.07,71,100,32.8,61.9,1,228.0,-13.6
2022-01-10T18:00,-5.4,-11.7,0.10,0.07,71,100,33.5,64.1,1,193.0,-13.7
2022-01-10T19:00,-5.5,-12.2,0.10,0.07,71,83,33.8,65.2,1,187.0,-13.8
2022-01-10T20:00,-5.5,-12.7,0.10,0.00,51,91,33.5,64.1,1,208.0,-13.8
2022-01-10T21:00,-5.8,-12.3,0.00,0.00,3,82,36.8,66.2,1,152.0,-14.6
2022-01-10T22:00,-5.9,-12.5,0.10,0.07,71,96,35.1,71.6,1,49.0,-14.5
2022-01-10T23:00,-6.2,-13.2,0.10,0.07,71,97,35.3,65.5,0,0.0,-14.8
2022-01-11T00:00,-6.9,-14.0,0.10,0.07,71,100,33.1,65.2,0,0.0,-15.3
2022-01-11T01:00,-7.9,-14.5,0.10,0.07,71,100,33.2,65.9,0,0.0,-16.3
2022-01-11T02:00,-8.6,-14.8,0.20,0.14,71,99,29.2,65.5,0,0.0,-16.4
2022-01-11T03:00,-8.7,-15.2,0.10,0.07,71,99,29.2,55.4,0,0.0,-16.6
2022-01-11T04:00,-8.8,-15.7,0.10,0.07,71,99,30.8,60.8,0,0.0,-16.9
2022-01-11T05:00,-8.9,-15.6,0.10,0.07,71,100,29.6,60.1,0,0.0,-16.8
2022-01-11T06:00,-9.0,-15.9,0.10,0.07,71,97,28.3,58.0,0,0.0,-16.7
2022-01-11T07:00,-8.6,-14.9,0.10,0.07,71,100,26.0,55.1,0,0.0,-16.0
2022-01-11T08:00,-8.6,-15.3,0.20,0.14,71,100,22.7,49.3,0,0.0,-15.5
2022-01-11T09:00,-8.7,-15.1,0.20,0.14,71,100,20.4,44.6,0,0.0,-15.3
2022-01-11T10:00,-8.6,-14.7,0.20,0.14,71,100,17.3,40.0,0,0.0,-14.7
2022-01-11T11:00,-8.7,-15.2,0.20,0.14,71,100,13.9,33.5,0,0.0,-14.4
2022-01-11T12:00,-8.6,-13.7,0.10,0.07,71,100,11.5,27.4,0,0.0,-13.8
2022-01-11T13:00,-8.7,-13.5,0.20,0.14,71,100,9.2,22.0,1,0.0,-13.5
2022-01-11T14:00,-8.2,-13.5,0.10,0.07,71,100,10.2,20.9,1,30.0,-13.2
2022-01-11T15:00,-7.8,-13.3,0.10,0.07,71,100,13.4,27.0,1,83.0,-13.2
2022-01-11T16:00,-7.4,-13.5,0.20,0.14,71,100,16.2,32.8,1,160.0,-13.3
2022-01-11T17:00,-7.1,-12.7,0.10,0.07,71,100,13.7,33.1,1,263.0,-12.5
2022-01-11T18:00,-7.0,-13.4,0.10,0.07,71,100,14.1,29.5,1,206.0,-12.6
2022-01-11T19:00,-6.5,-15.5,0.00,0.00,1,41,12.9,30.2,1,273.0,-12.0
2022-01-11T20:00,-5.5,-17.6,0.00,0.00,0,9,11.8,27.7,1,322.0,-11.0
2022-01-11T21:00,-5.1,-17.5,0.00,0.00,1,47,13.8,26.3,1,216.0,-10.8
2022-01-11T22:00,-5.8,-15.8,0.00,0.00,1,29,14.9,26.6,1,65.0,-11.6
2022-01-11T23:00,-6.2,-16.0,0.00,0.00,0,0,19.4,33.8,0,0.0,-12.7
2022-01-12T00:00,-6.6,-15.0,0.00,0.00,0,0,27.4,41.8,0,0.0,-14.2
2022-01-12T01:00,-6.0,-15.5,0.00,0.00,2,74,32.1,58.0,0,0.0,-14.3
2022-01-12T02:00,-5.3,-15.4,0.00,0.00,2,78,36.5,65.9,0,0.0,-14.3
2022-01-12T03:00,-4.6,-15.1,0.00,0.00,2,58,37.8,69.1,0,0.0,-13.7
