latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
39.33216,-74.35861,20.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),precipitation (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_gusts_10m (km/h),is_day (),shortwave_radiation (W/m²),apparent_temperature (°C)
2022-01-01T00:00,9.0,8.5,0.00,0.00,3,100,11.6,23.4,0,0.0,6.9
2022-01-01T01:00,9.1,8.6,0.00,0.00,3,100,8.7,13.3,0,0.0,7.4
2022-01-01T02:00,9.3,8.7,0.10,0.00,51,100,13.8,15.1,0,0.0,6.9
2022-01-01T03:00,9.2,8.6,0.00,0.00,3,100,19.0,22.7,0,0.0,6.0
2022-01-01T04:00,9.4,8.8,1.10,0.00,55,100,21.5,25.9,0,0.0,5.9
2022-01-01T05:00,9.8,9.1,0.30,0.00,51,100,23.2,30.2,0,0.0,6.1
2022-01-01T06:00,10.0,9.2,0.60,0.00,53,100,29.5,36.0,0,0.0,5.5
2022-01-01T07:00,10.3,9.4,0.00,0.00,3,100,27.3,37.1,0,0.0,6.1
2022-01-01T08:00,10.4,9.3,0.40,0.00,51,100,22.9,35.6,0,0.0,6.9
2022-01-01T09:00,10.6,9.3,0.00,0.00,3,100,28.3,33.5,0,0.0,6.3
2022-01-01T10:00,10.7,9.6,0.00,0.00,3,100,29.3,38.9,0,0.0,6.3
2022-01-01T11:00,10.4,9.7,0.10,0.00,51,100,27.0,36.4,0,0.0,6.4
2022-01-01T12:00,10.2,10.1,0.00,0.00,3,100,23.6,33.5,0,0.0,6.8
2022-01-01T13:00,9.9,9.8,0.10,0.00,51,100,19.5,28.8,1,11.0,7.0
2022-01-01T14:00,9.9,9.8,0.40,0.00,51,100,19.7,25.2,1,21.0,7.0
2022-01-01T15:00,10.0,9.8,0.50,0.00,53,100,19.2,23.8,1,43.0,7.1
2022-01-01T16:00,9.4,9.1,0.50,0.00,53,100,9.2,22.7,1,54.0,7.8
2022-01-01T17:00,9.5,9.3,0.50,0.00,53,100,6.5,10.1,1,119.0,8.4
2022-01-01T18:00,9.4,9.2,0.70,0.00,53,100,13.0,15.8,1,110.0,7.3
2022-01-01T19:00,9.2,8.8,0.50,0.00,53,100,8.7,15.1,1,135.0,7.6
2022-01-01T20:00,9.6,9.2,0.30,0.00,51,100,4.9,11.2,1,93.0,8.7
2022-01-01T21:00,9.5,9.2,0.10,0.00,51,100,13.6,13.7,1,55.0,7.3
2022-01-01T22:00,9.6,9.5,0.10,0.00,51,100,13.5,18.7,0,9.0,7.5
2022-01-01T23:00,10.2,10.1,0.10,0.00,51,100,17.3,18.7,0,0.0,7.7
2022-01-02T00:00,10.6,10.3,0.00,0.00,3,100,24.7,27.4,0,0.0,7.1
2022-01-02T01:00,11.0,10.5,0.10,0.00,51,100,25.7,32.0,0,0.0,7.4
2022-01-02T02:00,11.1,11.1,0.00,0.00,3,100,29.5,36.0,0,0.0,7.1
2022-01-02T03:00,11.2,11.0,0.00,0.00,3,100,33.1,40.0,0,0.0,6.7
2022-01-02T04:00,12.5,11.2,0.00,0.00,3,100,41.1,50.4,0,0.0,6.9
2022-01-02T05:00,13.5,11.6,0.00,0.00,3,100,38.4,53.6,0,0.0,8.4
2022-01-02T06:00,13.8,12.3,0.20,0.00,51,100,30.1,50.0,0,0.0,10.1
2022-01-02T07:00,13.4,12.2,0.00,0.00,3,100,33.5,41.8,0,0.0,9.2
2022-01-02T08:00,13.0,11.8,0.00,0.00,3,100,28.9,41.0,0,0.0,9.3
2022-01-02T09:00,12.7,11.2,0.50,0.00,53,100,27.3,34.9,0,0.0,9.1
2022-01-02T10:00,11.8,10.7,1.90,0.00,61,100,19.1,33.1,0,0.0,9.2
2022-01-02T11:00,11.1,10.2,2.00,0.00,61,100,16.4,24.1,0,0.0,8.8
2022-01-02T12:00,11.3,10.7,2.70,0.00,63,100,23.0,28.4,0,0.0,8.2
2022-01-02T13:00,11.0,10.1,1.00,0.00,55,100,25.0,40.3,1,3.0,7.4
2022-01-02T14:00,11.1,10.0,0.00,0.00,3,100,25.1,31.7,1,40.0,7.5
2022-01-02T15:00,11.6,10.2,0.00,0.00,3,100,26.7,31.7,1,52.0,7.8
2022-01-02T16:00,11.9,10.2,0.00,0.00,3,100,27.7,35.6,1,138.0,8.0
2022-01-02T17:00,12.1,10.4,0.00,0.00,3,100,26.6,33.5,1,136.0,8.3
2022-01-02T18:00,12.4,10.4,0.00,0.00,3,100,28.7,34.2,1,225.0,8.3
2022-01-02T19:00,12.9,10.7,0.00,0.00,3,100,28.8,36.0,1,162.0,8.9
2022-01-02T20:00,12.8,10.6,0.00,0.00,3,100,25.3,34.9,1,128.0,9.3
2022-01-02T21:00,12.8,10.7,0.00,0.00,3,100,24.4,30.2,1,48.0,9.5
2022-01-02T22:00,12.9,10.5,0.00,0.00,3,100,24.9,29.9,0,10.0,9.4
2022-01-02T23:00,12.7,10.7,0.00,0.00,3,100,24.2,29.2,0,0.0,9.4
2022-01-03T00:00,12.2,11.0,0.00,0.00,3,100,23.6,28.8,0,0.0,9.1
2022-01-03T01:00,11.9,10.6,0.30,0.00,51,100,22.3,29.2,0,0.0,8.8
2022-01-03T02:00,10.2,8.0,0.00,0.00,3,100,32.9,40.0,0,0.0,4.8
2022-01-03T03:00,8.0,4.0,0.00,0.00,3,100,32.1,45.0,0,0.0,1.9
2022-01-03T04:00,6.9,2.4,0.00,0.00,3,100,27.8,41.4,0,0.0,1.1
2022-01-03T05:00,5.7,0.4,0.00,0.00,3,100,27.4,40.0,0,0.0,-0.3
2022-01-03T06:00,5.2,-1.6,0.00,0.00,3,100,21.3,36.7,0,0.0,-0.2
2022-01-03T07:00,4.7,-2.2,0.10,0.00,51,100,28.8,37.4,0,0.0,-1.9
2022-01-03T08:00,3.9,-1.8,0.40,0.00,51,100,34.7,46.1,0,0.0,-3.6
2022-01-03T09:00,3.1,-1.3,0.80,0.14,71,100,33.4,48.2,0,0.0,-4.1
2022-01-03T10:00,2.8,-0.0,0.90,0.49,73,100,33.7,45.4,0,0.0,-4.3
2022-01-03T11:00,2.7,0.8,1.70,0.98,75,100,42.7,56.9,0,0.0,-5.6
2022-01-03T12:00,2.7,1.0,2.00,1.26,75,100,41.8,64.8,0,0.0,-5.4
2022-01-03T13:00,2.6,0.9,1.90,1.12,75,100,47.3,63.4,1,1.0,-6.3
2022-01-03T14:00,2.2,0.7,2.90,1.89,75,100,44.8,67.7,1,5.0,-6.4
2022-01-03T15:00,1.9,0.4,4.50,3.08,75,100,50.4,65.2,1,13.0,-7.5
2022-01-03T16:00,1.2,-0.3,4.10,2.87,75,100,52.9,73.8,1,32.0,-8.7
2022-01-03T17:00,0.7,-0.5,2.30,1.61,75,100,55.6,78.1,1,29.0,-9.6
2022-01-03T18:00,0.6,-0.7,2.40,1.68,75,100,53.3,76.7,1,29.0,-9.4
2022-01-03T19:00,0.3,-1.0,2.30,1.61,75,100,52.0,73.8,1,50.0,-9.6
2022-01-03T20:00,-0.2,-1.6,1.80,1.26,75,100,49.4,75.6,1,41.0,-9.7
2022-01-03T21:00,-1.1,-3.4,1.00,0.70,73,100,46.3,67.7,1,13.0,-10.4
2022-01-03T22:00,-1.1,-3.8,1.20,0.84,75,100,45.0,64.8,0,2.0,-10.3
2022-01-03T23:00,-0.8,-5.3,0.60,0.42,73,100,43.9,62.6,0,0.0,-10.0
2022-01-04T00:00,0.2,-6.2,0.00,0.00,3,100,42.2,60.8,0,0.0,-8.8
2022-01-04T01:00,0.1,-6.7,0.00,0.00,0,0,40.4,58.3,0,0.0,-8.8
2022-01-04T02:00,-0.5,-7.6,0.00,0.00,0,0,39.7,56.5,0,0.0,-9.3
2022-01-04T03:00,-1.2,-8.0,0.00,0.00,0,0,37.9,55.1,0,0.0,-9.8
2022-01-04T04:00,-1.8,-8.7,0.00,0.00,0,0,35.9,52.9,0,0.0,-10.2
2022-01-04T05:00,-2.5,-9.1,0.00,0.00,0,0,35.9,50.4,0,0.0,-10.9
2022-01-04T06:00,-3.0,-9.4,0.00,0.00,0,0,35.3,51.1,0,0.0,-11.4
2022-01-04T07:00,-3.6,-9.7,0.00,0.00,0,0,32.5,50.0,0,0.0,-11.6
2022-01-04T08:00,-3.9,-9.9,0.00,0.00,0,0,29.3,46.1,0,0.0,-11.4
2022-01-04T09:00,-4.2,-9.8,0.00,0.00,0,0,29.2,42.5,0,0.0,-11.7
2022-01-04T10:00,-4.4,-9.5,0.00,0.00,0,0,26.6,42.1,0,0.0,-11.5
2022-01-04T11:00,-4.7,-9.4,0.00,0.00,0,0,25.4,38.9,0,0.0,-11.6
2022-01-04T12:00,-4.6,-9.5,0.00,0.00,0,0,25.8,37.4,0,0.0,-11.6
2022-01-04T13:00,-4.5,-9.0,0.00,0.00,0,0,27.2,39.6,1,21.0,-11.7
2022-01-04T14:00,-4.0,-8.6,0.00,0.00,0,0,26.5,39.6,1,154.0,-11.0
2022-01-04T15:00,-3.3,-8.4,0.00,0.00,0,0,23.8,38.9,1,304.0,-9.9
2022-01-04T16:00,-2.6,-8.3,0.00,0.00,0,13,18.0,35.3,1,417.0,-8.4
2022-01-04T17:00,-2.1,-9.1,0.00,0.00,0,18,8.4,28.1,1,476.0,-6.5
2022-01-04T18:00,-1.7,-9.5,0.00,0.00,3,94,3.6,16.2,1,477.0,-5.5
2022-01-04T19:00,-1.2,-9.2,0.00,0.00,3,89,3.0,10.8,1,417.0,-4.9
2022-01-04T20:00,-0.6,-8.2,0.00,0.00,2,73,10.0,17.3,1,308.0,-5.2
2022-01-04T21:00,-0.1,-8.2,0.00,0.00,0,11,10.4,17.6,1,162.0,-4.8
2022-01-04T22:00,0.4,-7.6,0.00,0.00,1,34,11.6,18.7,0,27.0,-4.4
2022-01-04T23:00,0.9,-5.8,0.00,0.00,2,55,14.7,22.3,0,0.0,-4.1
2022-01-05T00:00,0.8,-5.2,0.00,0.00,2,72,14.8,25.9,0,0.0,-4.2
2022-01-05T01:00,1.0,-4.7,0.00,0.00,3,88,15.0,23.4,0,0.0,-4.0
2022-01-05T02:00,1.5,-4.3,0.00,0.00,3,86,16.1,23.8,0,0.0,-3.5
2022-01-05T03:00,2.4,-3.2,0.00,0.00,3,93,19.8,27.7,0,0.0,-3.0
2022-01-05T04:00,3.5,-0.5,0.00,0.00,3,99,23.9,32.8,0,0.0,-2.2
2022-01-05T05:00,4.8,1.1,0.00,0.00,0,13,22.6,33.8,0,0.0,-0.4
2022-01-05T06:00,6.1,2.3,0.00,0.00,3,86,26.6,34.9,0,0.0,0.5
2022-01-05T07:00,7.2,3.7,0.00,0.00,3,100,24.1,34.9,0,0.0,2.2
2022-01-05T08:00,8.2,4.9,0.00,0.00,3,100,23.8,31.3,0,0.0,3.5
2022-01-05T09:00,8.6,5.8,0.00,0.00,3,100,22.7,30.2,0,0.0,4.2
2022-01-05T10:00,8.8,6.5,0.00,0.00,3,100,19.2,28.4,0,0.0,5.1
2022-01-05T11:00,9.2,7.0,0.00,0.00,3,100,20.1,24.1,0,0.0,5.5
2022-01-05T12:00,5.3,4.2,0.00,0.00,3,100,14.9,28.4,0,0.0,1.8
2022-01-05T13:00,6.3,4.5,0.00,0.00,3,100,10.0,18.7,1,15.0,3.5
2022-01-05T14:00,7.7,5.9,0.00,0.00,3,100,17.1,20.9,1,67.0,4.2
2022-01-05T15:00,7.9,6.3,0.00,0.00,3,100,20.4,25.9,1,121.0,4.0
2022-01-05T16:00,7.7,6.2,0.00,0.00,3,100,23.2,28.4,1,270.0,3.3
2022-01-05T17:00,6.5,4.5,0.10,0.00,51,100,19.9,30.2,1,205.0,2.2
2022-01-05T18:00,6.9,5.1,0.20,0.00,51,100,20.9,26.3,1,108.0,2.6
2022-01-05T19:00,7.1,5.9,2.20,0.00,61,100,23.2,28.8,1,52.0,2.7
2022-01-05T20:00,7.6,6.5,1.00,0.00,55,100,25.4,35.6,1,70.0,3.0
2022-01-05T21:00,8.3,6.6,0.00,0.00,3,100,31.0,37.4,1,76.0,2.9
2022-01-05T22:00,8.5,6.7,0.00,0.00,3,100,28.5,39.2,0,11.0,3.5
2022-01-05T23:00,8.5,6.6,0.00,0.00,3,100,27.4,36.0,0,0.0,3.6
2022-01-06T00:00,8.8,6.6,0.00,0.00,3,100,25.2,34.9,0,0.0,4.3
2022-01-06T01:00,8.3,6.0,0.00,0.00,3,100,24.8,33.1,0,0.0,3.7
2022-01-06T02:00,7.8,5.5,0.00,0.00,3,100,22.7,31.0,0,0.0,3.4
2022-01-06T03:00,7.1,5.4,0.00,0.00,3,100,18.7,28.1,0,0.0,3.3
2022-01-06T04:00,6.7,5.0,0.00,0.00,3,100,17.9,23.8,0,0.0,2.8
2022-01-06T05:00,6.3,4.4,0.00,0.00,3,100,19.4,25.2,0,0.0,2.2
2022-01-06T06:00,6.1,4.0,0.00,0.00,3,100,21.0,27.4,0,0.0,1.6
2022-01-06T07:00,6.1,3.6,0.00,0.00,3,99,20.1,28.1,0,0.0,1.6
2022-01-06T08:00,5.5,3.1,0.00,0.00,2,79,23.4,31.3,0,0.0,0.5
2022-01-06T09:00,5.5,2.7,0.00,0.00,2,75,23.3,31.7,0,0.0,0.4
2022-01-06T10:00,5.5,2.1,0.00,0.00,1,39,21.7,31.0,0,0.0,0.6
2022-01-06T11:00,5.0,1.1,0.00,0.00,2,65,23.1,31.3,0,0.0,-0.3
2022-01-06T12:00,5.0,1.4,0.00,0.00,3,91,18.7,32.4,0,0.0,0.4
2022-01-06T13:00,4.4,0.6,0.00,0.00,1,35,16.6,25.2,1,20.0,-0.0
2022-01-06T14:00,4.4,-0.6,0.00,0.00,1,42,17.3,24.1,1,146.0,-0.4
2022-01-06T15:00,4.6,-2.7,0.00,0.00,0,5,18.4,24.8,1,293.0,-0.6
2022-01-06T16:00,4.9,-4.9,0.00,0.00,3,91,18.8,25.2,1,414.0,-0.6
2022-01-06T17:00,5.1,-6.0,0.00,0.00,3,100,20.1,26.6,1,451.0,-0.7
2022-01-06T18:00,5.3,-6.6,0.00,0.00,3,100,20.2,27.0,1,427.0,-0.6
2022-01-06T19:00,5.2,-6.8,0.00,0.00,3,100,20.4,28.1,1,279.0,-0.8
2022-01-06T20:00,5.1,-6.7,0.00,0.00,3,98,18.8,27.4,1,210.0,-0.6
2022-01-06T21:00,4.9,-6.8,0.00,0.00,0,7,15.3,25.2,1,135.0,-0.3
2022-01-06T22:00,4.6,-6.5,0.00,0.00,3,100,15.0,21.6,0,29.0,-0.5
2022-01-06T23:00,4.3,-6.1,0.00,0.00,3,100,14.6,21.2,0,0.0,-0.7
2022-01-07T00:00,3.4,-5.0,0.00,0.00,3,100,15.2,20.9,0,0.0,-1.6
2022-01-07T01:00,3.2,-5.3,0.00,0.00,3,100,13.3,21.2,0,0.0,-1.5
2022-01-07T02:00,3.4,-5.4,0.00,0.00,3,99,15.9,22.0,0,0.0,-1.8
2022-01-07T03:00,3.7,-4.3,0.00,0.00,3,100,23.3,30.6,0,0.0,-2.4
2022-01-07T04:00,4.0,-3.2,0.00,0.00,3,100,22.8,34.9,0,0.0,-1.9
2022-01-07T05:00,4.2,-1.6,0.00,0.00,3,100,30.3,40.0,0,0.0,-2.6
2022-01-07T06:00,3.5,0.2,0.70,0.21,73,100,29.4,42.8,0,0.0,-2.9
2022-01-07T07:00,3.4,1.3,1.00,0.21,73,100,29.7,40.7,0,0.0,-2.9
2022-01-07T08:00,3.9,1.5,1.00,0.21,73,100,31.1,43.2,0,0.0,-2.5
2022-01-07T09:00,3.8,1.9,0.90,0.07,71,100,33.2,45.4,0,0.0,-2.9
2022-01-07T10:00,1.6,1.2,1.60,0.56,73,100,39.3,49.3,0,0.0,-6.1
2022-01-07T11:00,0.3,-0.5,2.30,1.61,75,100,42.8,63.4,0,0.0,-8.1
2022-01-07T12:00,0.2,-0.7,1.00,0.70,73,100,36.7,59.8,0,0.0,-7.4
2022-01-07T13:00,-0.0,-1.3,0.40,0.28,73,91,36.3,51.5,1,4.0,-7.6
2022-01-07T14:00,-0.1,-2.0,0.00,0.00,0,8,38.7,53.6,1,103.0,-8.1
2022-01-07T15:00,0.4,-2.8,0.00,0.00,0,8,42.1,60.5,1,295.0,-8.2
2022-01-07T16:00,0.9,-3.8,0.00,0.00,0,7,41.4,59.4,1,396.0,-7.8
2022-01-07T17:00,1.1,-4.5,0.00,0.00,0,18,42.4,59.0,1,453.0,-7.8
2022-01-07T18:00,1.2,-5.6,0.00,0.00,0,1,41.1,59.4,1,467.0,-7.7
2022-01-07T19:00,1.3,-6.3,0.00,0.00,0,2,38.2,57.2,1,431.0,-7.2
2022-01-07T20:00,1.2,-7.0,0.00,0.00,0,0,35.8,53.3,1,319.0,-7.0
2022-01-07T21:00,0.9,-7.6,0.00,0.00,0,0,36.7,51.1,1,175.0,-7.5
2022-01-07T22:00,0.6,-6.9,0.00,0.00,0,1,37.2,51.8,0,32.0,-7.8
2022-01-07T23:00,-0.3,-7.3,0.00,0.00,0,0,38.3,53.6,0,0.0,-8.9
2022-01-08T00:00,-1.4,-7.4,0.00,0.00,0,0,40.9,53.6,0,0.0,-10.4
2022-01-08T01:00,-1.9,-7.7,0.00,0.00,0,0,40.7,58.0,0,0.0,-10.9
2022-01-08T02:00,-2.4,-7.9,0.00,0.00,0,0,39.0,57.6,0,0.0,-11.2
2022-01-08T03:00,-2.8,-8.2,0.00,0.00,0,0,37.5,55.4,0,0.0,-11.4
2022-01-08T04:00,-3.0,-8.3,0.00,0.00,0,0,37.4,54.0,0,0.0,-11.6
2022-01-08T05:00,-3.2,-8.3,0.00,0.00,0,0,36.7,53.6,0,0.0,-11.6
2022-01-08T06:00,-3.4,-8.3,0.00,0.00,0,0,34.4,52.6,0,0.0,-11.5
2022-01-08T07:00,-3.5,-8.5,0.00,0.00,0,0,32.3,49.7,0,0.0,-11.3
2022-01-08T08:00,-3.8,-8.5,0.00,0.00,0,0,31.1,46.8,0,0.0,-11.4
2022-01-08T09:00,-4.1,-8.3,0.00,0.00,0,0,30.0,45.0,0,0.0,-11.6
2022-01-08T10:00,-4.3,-8.2,0.00,0.00,0,0,29.0,43.6,0,0.0,-11.7
2022-01-08T11:00,-4.6,-8.3,0.00,0.00,0,0,26.1,42.5,0,0.0,-11.6
2022-01-08T12:00,-4.3,-8.3,0.00,0.00,0,1,27.5,39.2,0,0.0,-11.4
2022-01-08T13:00,-4.3,-8.5,0.00,0.00,0,0,29.9,43.6,1,21.0,-11.8
2022-01-08T14:00,-4.2,-8.6,0.00,0.00,0,0,28.6,43.6,1,157.0,-11.5
2022-01-08T15:00,-3.8,-8.8,0.00,0.00,0,0,26.5,42.1,1,310.0,-10.9
2022-01-08T16:00,-3.1,-8.9,0.00,0.00,0,0,24.8,38.9,1,426.0,-9.9
2022-01-08T17:00,-2.5,-9.2,0.00,0.00,0,0,19.0,36.4,1,491.0,-8.5
2022-01-08T18:00,-1.9,-9.7,0.00,0.00,0,0,14.8,29.2,1,496.0,-7.3
2022-01-08T19:00,-1.3,-9.8,0.00,0.00,0,0,12.3,23.8,1,439.0,-6.3
2022-01-08T20:00,-0.9,-9.9,0.00,0.00,0,0,7.9,20.2,1,329.0,-5.3
2022-01-08T21:00,-0.7,-9.9,0.00,0.00,0,0,5.9,15.1,1,180.0,-4.8
2022-01-08T22:00,-0.6,-9.7,0.00,0.00,0,0,3.4,12.6,0,34.0,-4.3
2022-01-08T23:00,-0.3,-9.2,0.00,0.00,0,0,3.1,9.7,0,0.0,-3.9
2022-01-09T00:00,0.1,-8.1,0.00,0.00,0,0,9.9,14.8,0,0.0,-4.4
2022-01-09T01:00,0.8,-6.3,0.00,0.00,0,0,16.0,23.4,0,0.0,-4.5
2022-01-09T02:00,1.2,-5.1,0.00,0.00,0,0,18.8,26.6,0,0.0,-4.4
2022-01-09T03:00,1.7,-4.3,0.00,0.00,0,0,21.4,29.5,0,0.0,-4.2
2022-01-09T04:00,2.5,-2.3,0.00,0.00,0,0,26.3,36.0,0,0.0,-3.8
2022-01-09T05:00,3.3,-1.3,0.00,0.00,0,1,27.3,37.8,0,0.0,-3.0
2022-01-09T06:00,3.7,-0.6,0.00,0.00,1,26,28.7,38.9,0,0.0,-2.7
2022-01-09T07:00,4.5,-0.1,0.00,0.00,1,37,31.4,42.1,0,0.0,-2.2
2022-01-09T08:00,5.0,0.5,0.00,0.00,1,39,29.3,43.9,0,0.0,-1.3
2022-01-09T09:00,4.8,1.3,0.00,0.00,2,75,27.0,40.0,0,0.0,-1.0
2022-01-09T10:00,4.3,1.8,0.00,0.00,0,9,26.0,36.0,0,0.0,-1.4
2022-01-09T11:00,4.8,2.1,0.00,0.00,2,59,30.7,40.0,0,0.0,-1.5
2022-01-09T12:00,5.1,2.0,0.00,0.00,3,100,33.8,44.3,0,0.0,-1.6
2022-01-09T13:00,5.7,1.7,0.00,0.00,3,100,35.1,46.1,1,19.0,-1.3
2022-01-09T14:00,6.0,2.2,0.00,0.00,3,100,34.7,46.4,1,124.0,-0.9
2022-01-09T15:00,6.2,2.5,0.00,0.00,3,100,34.4,45.7,1,255.0,-0.5
2022-01-09T16:00,6.2,2.1,0.00,0.00,3,100,33.6,45.0,1,228.0,-0.5
2022-01-09T17:00,6.4,2.9,0.00,0.00,3,100,32.6,43.6,1,196.0,0.0
2022-01-09T18:00,6.9,4.0,0.00,0.00,3,100,38.9,47.5,1,176.0,-0.2
2022-01-09T19:00,7.6,4.7,0.00,0.00,3,100,40.1,53.3,1,154.0,0.4
2022-01-09T20:00,7.9,5.0,0.60,0.00,53,100,43.3,56.5,1,60.0,0.4
2022-01-09T21:00,8.2,5.2,0.00,0.00,3,100,42.3,57.2,1,39.0,0.9
2022-01-09T22:00,8.5,5.7,0.00,0.00,3,100,42.0,56.5,0,7.0,1.3
2022-01-09T23:00,8.7,6.2,0.10,0.00,51,100,40.4,54.7,0,0.0,1.9
2022-01-10T00:00,9.1,6.9,0.40,0.00,51,100,32.5,52.2,0,0.0,3.5
2022-01-10T01:00,8.9,7.2,1.40,0.00,61,100,28.5,41.0,0,0.0,4.0
2022-01-10T02:00,8.7,7.3,1.90,0.00,61,100,25.7,35.3,0,0.0,4.3
2022-01-10T03:00,8.6,7.4,1.30,0.00,61,100,24.8,31.3,0,0.0,4.3
2022-01-10T04:00,8.1,6.7,0.90,0.00,53,100,24.8,30.6,0,0.0,3.6
2022-01-10T05:00,7.5,5.6,0.80,0.00,53,100,28.0,34.9,0,0.0,2.3
2022-01-10T06:00,6.4,3.7,0.10,0.00,51,100,35.2,45.7,0,0.0,-0.2
2022-01-10T07:00,4.7,0.9,0.00,0.00,3,100,35.2,47.5,0,0.0,-2.4
2022-01-10T08:00,3.4,-0.6,0.00,0.00,3,100,36.8,49.3,0,0.0,-4.2
2022-01-10T09:00,2.1,-3.3,0.00,0.00,3,100,38.7,52.9,0,0.0,-6.1
2022-01-10T10:00,0.9,-4.5,0.00,0.00,3,100,37.2,53.3,0,0.0,-7.2
2022-01-10T11:00,-0.0,-6.0,0.00,0.00,3,97,34.9,51.8,0,0.0,-8.0
2022-01-10T12:00,0.9,-6.4,0.00,0.00,3,88,31.2,50.8,0,0.0,-6.6
2022-01-10T13:00,0.2,-7.7,0.00,0.00,3,100,33.2,45.7,1,21.0,-7.7
2022-01-10T14:00,-0.2,-8.7,0.00,0.00,0,10,36.2,50.0,1,157.0,-8.6
2022-01-10T15:00,-0.3,-8.7,0.00,0.00,0,1,34.2,50.8,1,313.0,-8.4
2022-01-10T16:00,-0.2,-8.7,0.00,0.00,0,0,31.0,47.9,1,426.0,-7.9
2022-01-10T17:00,-0.2,-9.7,0.00,0.00,0,0,27.9,43.6,1,491.0,-7.5
2022-01-10T18:00,-0.2,-10.5,0.00,0.00,3,97,25.1,39.6,1,497.0,-7.2
2022-01-10T19:00,-0.2,-11.2,0.00,0.00,3,94,26.9,37.8,1,419.0,-7.5
2022-01-10T20:00,-0.4,-10.9,0.00,0.00,0,7,28.0,38.9,1,311.0,-7.8
2022-01-10T21:00,-0.8,-10.4,0.00,0.00,0,0,29.1,41.0,1,188.0,-8.3
2022-01-10T22:00,-1.1,-10.4,0.00,0.00,0,0,27.3,42.1,0,39.0,-8.4
2022-01-10T23:00,-1.0,-10.6,0.00,0.00,0,0,25.4,39.2,0,0.0,-8.0
2022-01-11T00:00,-1.2,-10.5,0.00,0.00,0,0,19.9,36.7,0,0.0,-7.4
2022-01-11T01:00,-1.3,-10.5,0.00,0.00,0,0,17.9,28.8,0,0.0,-7.2
2022-01-11T02:00,-1.4,-9.7,0.00,0.00,0,0,18.5,28.1,0,0.0,-7.3
2022-01-11T03:00,-1.5,-8.9,0.00,0.00,0,0,25.0,34.6,0,0.0,-8.3
2022-01-11T04:00,-1.9,-9.3,0.00,0.00,0,0,30.2,42.1,0,0.0,-9.5
2022-01-11T05:00,-2.0,-9.6,0.00,0.00,0,0,32.5,46.1,0,0.0,-10.0
2022-01-11T06:00,-2.2,-9.9,0.00,0.00,0,5,35.9,50.0,0,0.0,-10.7
2022-01-11T07:00,-2.5,-10.5,0.00,0.00,0,0,36.1,53.6,0,0.0,-11.1
2022-01-11T08:00,-2.8,-10.0,0.00,0.00,0,7,36.0,51.8,0,0.0,-11.3
2022-01-11T09:00,-3.4,-10.3,0.00,0.00,1,22,39.7,55.4,0,0.0,-12.4
2022-01-11T10:00,-4.7,-12.4,0.00,0.00,0,0,38.9,58.7,0,0.0,-13.8
2022-01-11T11:00,-5.3,-13.0,0.00,0.00,0,0,37.5,56.2,0,0.0,-14.2
2022-01-11T12:00,-4.8,-12.0,0.00,0.00,0,0,35.1,54.4,0,0.0,-13.4
2022-01-11T13:00,-5.3,-12.2,0.00,0.00,0,0,33.5,51.1,1,23.0,-13.6
2022-01-11T14:00,-5.4,-12.2,0.00,0.00,0,0,35.7,49.7,1,161.0,-14.0
2022-01-11T15:00,-4.9,-12.4,0.00,0.00,1,35,37.5,54.0,1,319.0,-13.8
2022-01-11T16:00,-4.8,-13.9,0.00,0.00,0,0,32.5,54.0,1,433.0,-13.1
2022-01-11T17:00,-4.8,-13.8,0.00,0.00,0,0,28.9,47.5,1,503.0,-12.6
2022-01-11T18:00,-4.4,-14.1,0.00,0.00,0,0,26.4,42.5,1,509.0,-11.8
2022-01-11T19:00,-4.0,-14.2,0.00,0.00,0,0,24.2,38.9,1,453.0,-11.1
2022-01-11T20:00,-3.7,-14.2,0.00,0.00,0,0,22.9,36.0,1,343.0,-10.6
2022-01-11T21:00,-3.6,-14.4,0.00,0.00,0,0,21.4,34.2,1,192.0,-10.3
2022-01-11T22:00,-3.7,-14.4,0.00,0.00,0,0,20.7,32.0,0,40.0,-10.3
2022-01-11T23:00,-3.9,-14.4,0.00,0.00,0,0,19.9,31.3,0,0.0,-10.3
2022-01-12T00:00,-4.4,-14.8,0.00,0.00,0,0,16.9,30.2,0,0.0,-10.5
2022-01-12T01:00,-4.6,-14.7,0.00,0.00,0,0,13.2,25.9,0,0.0,-10.1
2022-01-12T02:00,-4.6,-15.1,0.00,0.00,0,0,9.4,22.3,0,0.0,-9.6
2022-01-12T03:00,-4.6,-15.3,0.00,0.00,0,0,4.7,17.6,0,0.0,-8.9
2022-01-12T04:00,-4.2,-14.3,0.00,0.00,0,0,5.1,12.6,0,0.0,-8.5
2022-01-12T05:00,-3.5,-12.6,0.00,0.00,0,0,9.4,16.9,0,0.0,-8.3
2022-01-12T06:00,-2.6,-11.0,0.00,0.00,0,0,14.7,22.7,0,0.0,-8.1
2022-01-12T07:00,-1.6,-9.0,0.00,0.00,0,0,20.1,29.2,0,0.0,-7.7
2022-01-12T08:00,-0.6,-6.9,0.00,0.00,0,12,24.7,34.2,0,0.0,-7.2
