latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
38.910366,-77.07251,31.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),is_day (),sunshine_duration (s),wind_gusts_10m (km/h),snowfall (cm),snow_depth (m)
2022-01-01T00:00,11.4,10.7,10.6,0.00,3,92,6.8,0.0,0,0.00,11.9,0.00,0.00
2022-01-01T01:00,11.3,10.7,10.9,1.00,55,100,4.6,0.0,0,0.00,12.2,0.00,0.00
2022-01-01T02:00,11.8,11.1,11.0,0.00,3,100,7.8,0.0,0,0.00,12.2,0.00,0.00
2022-01-01T03:00,12.5,11.4,11.0,0.00,3,100,13.3,0.0,0,0.00,22.3,0.00,0.00
2022-01-01T04:00,12.4,11.3,10.9,2.50,63,100,13.6,0.0,0,0.00,27.7,0.00,0.00
2022-01-01T05:00,12.2,11.4,11.3,0.00,3,100,9.4,0.0,0,0.00,24.1,0.00,0.00
2022-01-01T06:00,11.8,11.2,11.3,0.00,3,100,6.1,0.0,0,0.00,16.2,0.00,0.00
2022-01-01T07:00,11.5,11.1,10.6,0.00,3,100,8.6,0.0,0,0.00,15.5,0.00,0.00
2022-01-01T08:00,11.8,11.5,11.1,0.00,3,100,7.9,0.0,0,0.00,16.9,0.00,0.00
2022-01-01T09:00,11.7,11.5,10.9,0.00,3,100,8.4,0.0,0,0.00,14.4,0.00,0.00
2022-01-01T10:00,12.3,11.9,11.5,0.00,3,100,10.0,0.0,0,0.00,17.6,0.00,0.00
2022-01-01T11:00,12.7,12.1,11.8,0.20,51,100,10.7,0.0,0,0.00,19.8,0.00,0.00
2022-01-01T12:00,13.4,13.2,13.3,0.80,53,100,7.9,0.0,0,0.00,19.1,0.00,0.00
2022-01-01T13:00,13.5,13.3,13.7,2.10,61,100,5.9,1.0,1,0.00,14.0,0.00,0.00
2022-01-01T14:00,13.5,13.3,13.6,2.60,63,100,6.3,6.0,1,0.00,10.4,0.00,0.00
2022-01-01T15:00,13.4,13.4,13.9,2.40,61,100,4.3,17.0,1,0.00,8.6,0.00,0.00
2022-01-01T16:00,13.6,13.4,14.0,3.50,63,100,4.4,22.0,1,0.00,8.6,0.00,0.00
2022-01-01T17:00,14.2,14.1,14.9,1.70,61,100,4.4,47.0,1,0.00,10.8,0.00,0.00
2022-01-01T18:00,14.6,14.3,15.8,2.10,61,100,1.0,63.0,1,0.00,7.6,0.00,0.00
2022-01-01T19:00,15.3,14.6,16.1,0.10,51,100,4.6,114.0,1,0.00,9.7,0.00,0.00
2022-01-01T20:00,14.9,14.5,15.4,0.10,51,100,6.5,36.0,1,0.00,12.2,0.00,0.00
2022-01-01T21:00,14.7,14.5,15.3,0.00,3,100,5.9,15.0,1,0.00,12.2,0.00,0.00
2022-01-01T22:00,14.9,14.7,15.4,0.00,3,100,6.9,5.0,0,0.00,12.6,0.00,0.00
2022-01-01T23:00,15.3,15.0,15.7,0.00,3,100,8.6,0.0,0,0.00,15.5,0.00,0.00
2022-01-02T00:00,14.1,13.9,14.5,0.00,3,100,5.9,0.0,0,0.00,18.4,0.00,0.00
2022-01-02T01:00,15.2,14.9,15.5,0.70,53,100,9.2,0.0,0,0.00,16.9,0.00,0.00
2022-01-02T02:00,17.5,16.2,17.3,0.50,53,100,16.4,0.0,0,0.00,40.3,0.00,0.00
2022-01-02T03:00,15.3,14.2,14.9,3.10,63,100,11.7,0.0,0,0.00,42.5,0.00,0.00
2022-01-02T04:00,14.5,13.6,15.0,0.40,51,100,4.3,0.0,0,0.00,19.4,0.00,0.00
2022-01-02T05:00,14.2,13.4,14.0,1.00,55,100,8.9,0.0,0,0.00,17.6,0.00,0.00
2022-01-02T06:00,13.9,13.0,13.9,0.10,51,100,6.9,0.0,0,0.00,16.6,0.00,0.00
2022-01-02T07:00,13.3,12.7,13.6,0.00,3,100,3.9,0.0,0,0.00,12.2,0.00,0.00
2022-01-02T08:00,13.3,12.6,13.3,1.10,55,100,5.5,0.0,0,0.00,10.8,0.00,0.00
2022-01-02T09:00,13.2,12.4,12.9,2.40,61,100,7.2,0.0,0,0.00,12.6,0.00,0.00
2022-01-02T10:00,13.1,12.4,12.5,4.70,63,100,9.4,0.0,0,0.00,13.3,0.00,0.00
2022-01-02T11:00,13.3,12.3,12.9,1.90,61,100,7.6,0.0,0,0.00,19.4,0.00,0.00
2022-01-02T12:00,13.5,12.8,13.3,0.50,53,100,7.7,0.0,0,0.00,19.4,0.00,0.00
2022-01-02T13:00,14.2,13.1,13.6,0.00,3,100,10.7,2.0,1,0.00,20.2,0.00,0.00
2022-01-02T14:00,14.7,13.6,14.2,0.00,3,100,11.1,43.0,1,0.00,19.1,0.00,0.00
2022-01-02T15:00,15.3,14.0,14.9,0.00,3,100,11.5,93.0,1,0.00,22.3,0.00,0.00
2022-01-02T16:00,16.3,14.6,16.4,0.00,3,100,9.4,160.0,1,0.00,20.5,0.00,0.00
2022-01-02T17:00,17.3,14.8,17.5,0.00,3,100,9.6,210.0,1,0.00,20.9,0.00,0.00
2022-01-02T18:00,18.7,14.4,18.7,0.00,3,100,10.0,281.0,1,2359.97,21.6,0.00,0.00
2022-01-02T19:00,18.6,13.3,18.1,0.00,3,100,10.4,164.0,1,0.00,21.2,0.00,0.00
2022-01-02T20:00,18.3,12.9,17.5,0.00,3,100,12.1,140.0,1,0.00,22.7,0.00,0.00
2022-01-02T21:00,16.8,12.2,15.5,0.10,51,100,13.2,80.0,1,0.00,25.6,0.00,0.00
2022-01-02T22:00,15.1,9.9,12.1,0.00,3,100,20.0,15.0,0,0.00,36.7,0.00,0.00
2022-01-02T23:00,12.7,6.2,8.3,0.00,3,100,23.6,0.0,0,0.00,45.0,0.00,0.00
2022-01-03T00:00,12.5,7.1,9.1,0.00,3,100,18.2,0.0,0,0.00,45.7,0.00,0.00
2022-01-03T01:00,11.0,4.2,6.4,0.00,3,100,22.4,0.0,0,0.00,43.2,0.00,0.00
2022-01-03T02:00,9.9,3.0,5.7,0.00,3,100,18.1,0.0,0,0.00,42.8,0.00,0.00
2022-01-03T03:00,8.9,2.0,4.5,0.00,3,100,18.1,0.0,0,0.00,37.8,0.00,0.00
2022-01-03T04:00,8.0,0.9,3.6,0.00,3,100,16.5,0.0,0,0.00,34.2,0.00,0.00
2022-01-03T05:00,7.1,-0.3,2.8,0.00,3,100,14.4,0.0,0,0.00,32.0,0.00,0.00
2022-01-03T06:00,6.7,1.2,2.7,0.10,51,100,14.1,0.0,0,0.00,27.4,0.00,0.00
2022-01-03T07:00,4.8,-0.1,-0.2,0.60,53,100,19.7,0.0,0,0.00,37.1,0.00,0.00
2022-01-03T08:00,2.6,1.4,-1.3,0.90,73,100,13.8,0.0,0,0.00,37.8,0.21,0.00
2022-01-03T09:00,2.1,-1.0,-1.9,0.80,73,100,11.5,0.0,0,0.00,26.6,0.49,0.00
2022-01-03T10:00,1.2,-1.8,-3.2,1.50,75,100,14.3,0.0,0,0.00,27.7,1.05,0.01
2022-01-03T11:00,0.4,-2.7,-4.7,1.70,75,100,18.3,0.0,0,0.00,34.9,1.19,0.02
2022-01-03T12:00,0.5,-1.2,-4.2,1.40,75,100,16.4,0.0,0,0.00,38.2,0.98,0.04
2022-01-03T13:00,0.2,-1.3,-4.4,3.40,75,100,15.9,0.0,1,0.00,31.7,2.38,0.06
2022-01-03T14:00,-0.4,-1.5,-5.3,4.40,75,100,18.1,5.0,1,0.00,37.1,3.08,0.09
2022-01-03T15:00,-1.1,-2.4,-6.5,4.50,75,100,20.2,19.0,1,0.00,38.9,3.15,0.11
2022-01-03T16:00,-1.4,-3.5,-6.7,2.10,75,100,18.7,72.0,1,0.00,38.5,1.47,0.13
2022-01-03T17:00,-1.4,-4.9,-7.9,0.50,73,100,25.2,136.0,1,0.00,49.3,0.35,0.15
2022-01-03T18:00,-1.9,-6.3,-8.4,0.30,73,99,24.3,153.0,1,0.00,50.0,0.21,0.16
2022-01-03T19:00,-1.5,-7.6,-7.7,0.20,71,25,22.1,176.0,1,143.37,47.5,0.14,0.16
2022-01-03T20:00,-0.4,-8.5,-6.3,0.00,3,98,19.0,279.0,1,3600.00,46.8,0.00,0.16
2022-01-03T21:00,-0.4,-8.3,-5.7,0.00,0,0,14.7,146.0,1,3025.17,37.1,0.00,0.16
2022-01-03T22:00,-2.1,-8.5,-7.0,0.00,0,0,12.1,48.0,0,1712.93,29.9,0.00,0.16
2022-01-03T23:00,-3.9,-8.8,-8.6,0.00,0,0,10.2,0.0,0,0.00,23.4,0.00,0.16
2022-01-04T00:00,-3.4,-8.1,-8.7,0.00,0,0,14.8,0.0,0,0.00,21.6,0.00,0.16
2022-01-04T01:00,-4.5,-8.6,-9.1,0.00,0,0,10.5,0.0,0,0.00,26.3,0.00,0.16
2022-01-04T02:00,-5.3,-8.6,-10.0,0.00,0,0,10.9,0.0,0,0.00,19.4,0.00,0.16
2022-01-04T03:00,-4.5,-8.3,-9.7,0.00,0,0,14.3,0.0,0,0.00,25.6,0.00,0.16
2022-01-04T04:00,-3.9,-8.1,-9.4,0.00,0,0,16.4,0.0,0,0.00,30.2,0.00,0.16
2022-01-04T05:00,-4.1,-8.2,-9.7,0.00,0,0,17.1,0.0,0,0.00,32.8,0.00,0.16
2022-01-04T06:00,-4.7,-8.4,-9.8,0.00,0,0,13.5,0.0,0,0.00,32.0,0.00,0.16
2022-01-04T07:00,-5.6,-8.7,-10.3,0.00,0,0,10.7,0.0,0,0.00,25.2,0.00,0.16
2022-01-04T08:00,-6.5,-9.2,-11.0,0.00,0,0,9.2,0.0,0,0.00,20.2,0.00,0.16
2022-01-04T09:00,-7.7,-10.0,-12.0,0.00,0,0,7.4,0.0,0,0.00,17.3,0.00,0.16
2022-01-04T10:00,-10.1,-11.9,-15.2,0.00,0,0,11.4,0.0,0,0.00,15.1,0.00,0.16
2022-01-04T11:00,-9.0,-10.6,-13.7,0.00,1,40,9.3,0.0,0,0.00,15.1,0.00,0.16
2022-01-04T12:00,-6.0,-6.2,-9.4,0.00,0,0,3.9,0.0,0,0.00,13.3,0.00,0.16
2022-01-04T13:00,-7.7,-8.1,-11.1,0.00,3,100,2.5,11.0,1,0.00,6.1,0.00,0.16
2022-01-04T14:00,-7.1,-7.8,-10.9,0.00,3,100,4.7,117.0,1,3600.00,6.1,0.00,0.16
2022-01-04T15:00,-4.7,-6.7,-8.3,0.00,1,49,4.0,259.0,1,3600.00,8.6,0.00,0.16
2022-01-04T16:00,-2.0,-7.2,-5.5,0.00,0,0,3.1,411.0,1,3600.00,9.4,0.00,0.16
2022-01-04T17:00,-0.8,-6.9,-4.2,0.00,0,0,3.1,485.0,1,3600.00,9.4,0.00,0.16
2022-01-04T18:00,0.0,-6.5,-3.6,0.00,0,0,5.0,498.0,1,3600.00,13.7,0.00,0.16
2022-01-04T19:00,0.5,-5.8,-3.2,0.00,0,3,6.2,449.0,1,3600.00,15.5,0.00,0.16
2022-01-04T20:00,0.6,-5.1,-3.2,0.00,1,21,7.4,345.0,1,3600.00,17.3,0.00,0.16
2022-01-04T21:00,-0.1,-4.4,-3.8,0.00,0,2,6.8,200.0,1,3600.00,18.0,0.00,0.16
2022-01-04T22:00,-2.0,-4.8,-5.8,0.00,0,0,7.2,49.0,0,1766.51,14.8,0.00,0.15
2022-01-04T23:00,-2.2,-4.6,-6.1,0.00,1,22,8.5,0.0,0,0.00,15.8,0.00,0.15
2022-01-05T00:00,-2.8,-4.8,-7.0,0.00,2,50,9.9,0.0,0,0.00,15.8,0.00,0.15
2022-01-05T01:00,-3.3,-5.1,-7.6,0.00,3,80,10.0,0.0,0,0.00,18.4,0.00,0.15
2022-01-05T02:00,-4.2,-5.5,-8.1,0.00,2,68,7.6,0.0,0,0.00,18.0,0.00,0.15
2022-01-05T03:00,-4.5,-5.4,-8.5,0.00,0,0,8.2,0.0,0,0.00,14.8,0.00,0.15
2022-01-05T04:00,-4.5,-5.3,-8.5,0.00,2,77,8.2,0.0,0,0.00,15.1,0.00,0.15
2022-01-05T05:00,-4.5,-5.3,-8.5,0.00,3,100,8.5,0.0,0,0.00,15.5,0.00,0.15
2022-01-05T06:00,-4.6,-5.5,-8.6,0.00,3,100,8.0,0.0,0,0.00,16.2,0.00,0.15
2022-01-05T07:00,-4.7,-5.5,-8.7,0.00,3,98,8.0,0.0,0,0.00,14.4,0.00,0.15
2022-01-05T08:00,-3.4,-4.3,-7.6,0.00,3,100,10.1,0.0,0,0.00,20.9,0.00,0.15
2022-01-05T09:00,-2.8,-3.7,-6.9,0.00,3,100,9.7,0.0,0,0.00,19.1,0.00,0.15
2022-01-05T10:00,-2.4,-3.5,-6.4,0.00,3,100,10.1,0.0,0,0.00,19.1,0.00,0.15
2022-01-05T11:00,-1.9,-3.2,-6.2,0.00,3,100,11.8,0.0,0,0.00,22.0,0.00,0.15
2022-01-05T12:00,-0.5,-2.7,-5.6,0.00,3,100,17.7,0.0,0,0.00,28.1,0.00,0.15
2022-01-05T13:00,0.5,-2.2,-4.5,0.00,3,100,17.7,6.0,1,0.00,33.5,0.00,0.15
2022-01-05T14:00,1.4,-1.5,-3.5,0.00,3,100,17.5,71.0,1,0.00,33.8,0.00,0.15
2022-01-05T15:00,2.2,-0.6,-2.0,0.00,3,100,13.4,183.0,1,896.70,33.5,0.00,0.15
2022-01-05T16:00,3.4,0.1,-1.0,0.00,3,100,15.5,252.0,1,951.53,31.3,0.00,0.14
2022-01-05T17:00,4.0,0.8,-0.1,0.00,3,100,14.8,261.0,1,0.00,31.7,0.00,0.14
2022-01-05T18:00,4.5,1.1,0.8,0.00,3,100,12.0,280.0,1,289.42,29.9,0.00,0.13
2022-01-05T19:00,5.0,1.6,1.7,0.00,3,100,9.7,235.0,1,0.00,24.8,0.00,0.13
2022-01-05T20:00,5.8,1.8,2.2,0.00,3,100,12.4,179.0,1,0.00,27.0,0.00,0.13
2022-01-05T21:00,5.3,1.8,1.9,0.00,3,100,10.8,90.0,1,0.00,25.6,0.00,0.12
2022-01-05T22:00,4.6,1.8,1.2,0.00,3,100,10.6,28.0,1,0.00,21.6,0.00,0.12
2022-01-05T23:00,4.2,1.8,0.5,0.00,3,89,12.4,0.0,0,0.00,23.0,0.00,0.12
2022-01-06T00:00,3.5,1.4,-0.5,0.00,3,100,14.3,0.0,0,0.00,24.5,0.00,0.12
2022-01-06T01:00,3.1,1.1,-0.6,0.00,3,100,12.0,0.0,0,0.00,25.6,0.00,0.12
2022-01-06T02:00,2.8,0.9,-0.8,0.00,3,99,11.2,0.0,0,0.00,22.3,0.00,0.12
2022-01-06T03:00,3.1,1.0,-0.7,0.00,3,100,13.0,0.0,0,0.00,23.8,0.00,0.12
2022-01-06T04:00,3.5,0.9,-0.6,0.00,3,100,14.5,0.0,0,0.00,27.4,0.00,0.12
2022-01-06T05:00,4.0,0.8,-0.2,0.00,3,96,14.6,0.0,0,0.00,27.7,0.00,0.12
2022-01-06T06:00,4.1,0.4,0.1,0.00,3,92,13.0,0.0,0,0.00,27.4,0.00,0.11
2022-01-06T07:00,3.0,-0.2,-0.6,0.00,2,52,9.8,0.0,0,0.00,24.8,0.00,0.11
2022-01-06T08:00,0.6,-1.5,-2.9,0.00,2,58,7.9,0.0,0,0.00,18.4,0.00,0.11
2022-01-06T09:00,1.5,-2.1,-2.7,0.00,2,62,11.8,0.0,0,0.00,20.5,0.00,0.11
2022-01-06T10:00,2.1,-4.8,-2.9,0.00,0,19,15.5,0.0,0,0.00,29.2,0.00,0.11
2022-01-06T11:00,1.4,-5.6,-3.7,0.00,3,85,15.3,0.0,0,0.00,30.2,0.00,0.11
2022-01-06T12:00,2.0,-4.5,-2.4,0.00,3,99,11.7,0.0,0,0.00,29.2,0.00,0.11
2022-01-06T13:00,0.7,-4.5,-3.1,0.00,3,100,7.6,9.0,1,0.00,20.2,0.00,0.11
2022-01-06T14:00,1.6,-3.4,-2.0,0.00,3,100,6.8,94.0,1,2674.81,14.4,0.00,0.11
2022-01-06T15:00,3.3,-3.4,-0.1,0.00,3,100,5.7,215.0,1,3600.00,15.1,0.00,0.11
2022-01-06T16:00,3.8,-4.8,-0.2,0.00,3,100,8.7,294.0,1,3600.00,21.2,0.00,0.11
2022-01-06T17:00,4.0,-4.8,0.3,0.00,3,100,6.8,389.0,1,3600.00,20.9,0.00,0.11
2022-01-06T18:00,4.2,-4.3,0.7,0.00,3,100,5.4,457.0,1,3600.00,17.6,0.00,0.11
2022-01-06T19:00,4.1,-4.6,0.5,0.00,3,99,5.6,384.0,1,3600.00,16.2,0.00,0.10
2022-01-06T20:00,3.4,-4.1,0.0,0.00,3,100,4.8,316.0,1,3600.00,15.1,0.00,0.10
2022-01-06T21:00,1.7,-4.0,-2.1,0.00,3,100,8.3,147.0,1,3254.99,12.6,0.00,0.10
2022-01-06T22:00,1.8,-4.9,-2.2,0.00,3,100,8.5,26.0,1,0.00,13.0,0.00,0.10
2022-01-06T23:00,1.1,-4.0,-2.7,0.00,3,100,7.9,0.0,0,0.00,13.0,0.00,0.10
2022-01-07T00:00,2.1,-6.2,-1.8,0.00,3,100,6.6,0.0,0,0.00,13.0,0.00,0.10
2022-01-07T01:00,2.2,-5.5,-2.3,0.00,3,100,11.5,0.0,0,0.00,20.5,0.00,0.10
2022-01-07T02:00,2.1,-5.5,-2.4,0.00,3,100,11.6,0.0,0,0.00,20.9,0.00,0.10
2022-01-07T03:00,1.9,-5.0,-2.3,0.00,3,100,9.9,0.0,0,0.00,21.2,0.00,0.10
2022-01-07T04:00,1.5,-4.7,-3.1,0.10,71,100,12.5,0.0,0,0.00,23.0,0.07,0.10
2022-01-07T05:00,0.8,-4.9,-3.9,0.20,71,100,13.3,0.0,0,0.00,25.9,0.14,0.10
2022-01-07T06:00,-0.4,-3.8,-5.0,0.40,73,100,13.5,0.0,0,0.00,27.7,0.28,0.10
2022-01-07T07:00,-0.8,-2.0,-5.1,2.20,75,100,13.0,0.0,0,0.00,31.7,1.54,0.10
2022-01-07T08:00,-0.8,-1.9,-4.9,1.90,75,100,11.9,0.0,0,0.00,24.5,1.33,0.11
2022-01-07T09:00,-0.8,-2.1,-5.3,0.60,73,100,14.4,0.0,0,0.00,28.1,0.42,0.12
2022-01-07T10:00,-0.7,-3.0,-5.9,0.20,71,93,18.1,0.0,0,0.00,33.8,0.14,0.12
2022-01-07T11:00,-1.8,-5.2,-7.5,0.00,0,8,20.4,0.0,0,0.00,40.3,0.00,0.13
2022-01-07T12:00,-2.2,-6.5,-7.8,0.00,0,0,18.0,0.0,0,0.00,39.6,0.00,0.13
2022-01-07T13:00,-3.6,-8.0,-8.9,0.00,0,2,15.0,11.0,1,7.53,34.2,0.00,0.13
2022-01-07T14:00,-3.3,-8.5,-8.8,0.00,0,8,16.7,135.0,1,3600.00,33.5,0.00,0.13
2022-01-07T15:00,-3.1,-9.6,-9.0,0.00,0,2,18.6,294.0,1,3600.00,37.8,0.00,0.12
2022-01-07T16:00,-2.8,-10.0,-9.0,0.00,0,0,20.3,421.0,1,3600.00,42.5,0.00,0.12
2022-01-07T17:00,-2.3,-10.3,-8.4,0.00,0,0,19.4,497.0,1,3600.00,41.0,0.00,0.12
2022-01-07T18:00,-1.9,-10.3,-8.2,0.00,0,2,21.1,512.0,1,3600.00,42.5,0.00,0.12
2022-01-07T19:00,-1.8,-10.8,-8.0,0.00,0,0,20.0,466.0,1,3600.00,43.9,0.00,0.12
2022-01-07T20:00,-1.9,-11.1,-8.2,0.00,0,0,20.6,364.0,1,3600.00,41.8,0.00,0.12
2022-01-07T21:00,-2.5,-10.7,-8.2,0.00,0,0,16.6,216.0,1,3600.00,41.8,0.00,0.12
2022-01-07T22:00,-4.0,-10.7,-9.3,0.00,0,0,14.2,57.0,1,1939.30,33.1,0.00,0.12
2022-01-07T23:00,-5.3,-10.8,-10.4,0.00,0,1,12.2,0.0,0,0.00,27.7,0.00,0.12
2022-01-08T00:00,-5.9,-10.5,-10.5,0.00,0,5,9.2,0.0,0,0.00,23.0,0.00,0.12
2022-01-08T01:00,-8.7,-12.3,-13.3,0.00,0,0,8.3,0.0,0,0.00,18.4,0.00,0.12
2022-01-08T02:00,-8.9,-12.3,-13.6,0.00,0,0,8.4,0.0,0,0.00,15.8,0.00,0.12
2022-01-08T03:00,-8.0,-11.8,-12.9,0.00,0,8,10.4,0.0,0,0.00,19.4,0.00,0.12
2022-01-08T04:00,-7.2,-11.4,-12.6,0.00,0,5,14.2,0.0,0,0.00,26.3,0.00,0.12
2022-01-08T05:00,-7.0,-11.2,-12.5,0.00,1,29,15.1,0.0,0,0.00,29.9,0.00,0.12
2022-01-08T06:00,-7.2,-11.2,-12.4,0.00,0,0,13.2,0.0,0,0.00,29.2,0.00,0.12
2022-01-08T07:00,-7.7,-11.4,-12.6,0.00,0,0,10.1,0.0,0,0.00,25.2,0.00,0.12
2022-01-08T08:00,-8.5,-12.0,-13.2,0.00,2,66,8.5,0.0,0,0.00,19.8,0.00,0.12
2022-01-08T09:00,-9.2,-12.3,-13.8,0.00,0,0,8.0,0.0,0,0.00,16.6,0.00,0.12
2022-01-08T10:00,-9.5,-12.5,-14.1,0.00,0,17,8.2,0.0,0,0.00,16.2,0.00,0.12
2022-01-08T11:00,-9.4,-12.4,-14.0,0.00,0,0,8.1,0.0,0,0.00,16.9,0.00,0.12
2022-01-08T12:00,-7.5,-11.2,-12.3,0.00,0,11,9.7,0.0,0,0.00,16.2,0.00,0.12
2022-01-08T13:00,-10.5,-13.2,-15.6,0.00,0,3,11.6,11.0,1,7.63,18.0,0.00,0.12
2022-01-08T14:00,-7.5,-11.3,-11.6,0.00,0,0,5.6,132.0,1,3600.00,17.6,0.00,0.12
2022-01-08T15:00,-4.2,-9.9,-8.3,0.00,0,0,5.9,289.0,1,3600.00,15.1,0.00,0.12
2022-01-08T16:00,-2.6,-9.3,-6.3,0.00,0,0,3.6,414.0,1,3600.00,15.1,0.00,0.12
2022-01-08T17:00,-1.4,-10.1,-4.7,0.00,0,0,0.7,488.0,1,3600.00,9.7,0.00,0.12
2022-01-08T18:00,-0.5,-8.6,-4.1,0.00,0,0,3.3,503.0,1,3600.00,9.7,0.00,0.11
2022-01-08T19:00,-0.2,-8.0,-4.0,0.00,0,0,4.6,456.0,1,3600.00,13.7,0.00,0.11
2022-01-08T20:00,-0.4,-7.8,-4.2,0.00,0,0,4.7,353.0,1,3600.00,14.0,0.00,0.11
2022-01-08T21:00,-1.1,-8.1,-5.0,0.00,0,0,5.4,208.0,1,3600.00,13.7,0.00,0.11
2022-01-08T22:00,-3.5,-8.4,-7.8,0.00,0,0,8.1,56.0,1,2000.46,14.0,0.00,0.11
2022-01-08T23:00,-5.0,-9.1,-9.5,0.00,0,0,9.0,0.0,0,0.00,15.5,0.00,0.11
2022-01-09T00:00,-3.4,-9.3,-7.7,0.00,0,0,7.6,0.0,0,0.00,15.8,0.00,0.11
2022-01-09T01:00,-2.6,-9.7,-7.2,0.00,0,0,9.5,0.0,0,0.00,16.9,0.00,0.11
2022-01-09T02:00,-2.7,-9.0,-7.3,0.00,0,0,9.7,0.0,0,0.00,17.3,0.00,0.11
2022-01-09T03:00,-2.5,-7.6,-7.1,0.00,0,0,10.8,0.0,0,0.00,18.7,0.00,0.11
2022-01-09T04:00,-2.1,-7.7,-6.9,0.00,0,1,12.3,0.0,0,0.00,21.2,0.00,0.11
2022-01-09T05:00,-1.9,-7.7,-7.1,0.00,1,22,15.2,0.0,0,0.00,27.7,0.00,0.11
2022-01-09T06:00,-1.7,-7.4,-6.7,0.00,1,48,13.8,0.0,0,0.00,28.8,0.00,0.11
2022-01-09T07:00,-1.7,-7.5,-6.7,0.00,0,9,13.1,0.0,0,0.00,25.6,0.00,0.11
2022-01-09T08:00,-1.7,-7.5,-7.1,0.00,3,85,15.8,0.0,0,0.00,28.8,0.00,0.11
2022-01-09T09:00,-1.5,-7.6,-6.8,0.00,3,100,15.3,0.0,0,0.00,29.5,0.00,0.11
2022-01-09T10:00,-1.0,-7.6,-6.3,0.00,3,98,15.6,0.0,0,0.00,29.5,0.00,0.11
2022-01-09T11:00,-0.8,-7.4,-6.2,0.00,3,100,16.8,0.0,0,0.00,31.3,0.00,0.11
2022-01-09T12:00,-0.8,-7.1,-6.2,0.00,3,100,16.5,0.0,0,0.00,36.4,0.00,0.11
2022-01-09T13:00,0.3,-6.6,-5.1,0.00,3,100,17.0,3.0,1,0.00,33.1,0.00,0.11
2022-01-09T14:00,1.4,-5.1,-3.6,0.00,3,100,15.0,30.0,1,0.00,34.9,0.00,0.11
2022-01-09T15:00,2.8,-2.7,-1.6,0.00,3,100,13.1,59.0,1,0.00,25.9,0.00,0.11
2022-01-09T16:00,5.1,-0.3,0.3,0.00,3,100,18.6,112.0,1,0.00,28.4,0.00,0.11
2022-01-09T17:00,6.5,1.5,1.6,0.70,53,100,20.9,123.0,1,372.17,38.9,0.00,0.10
2022-01-09T18:00,6.4,4.0,1.8,0.80,53,100,21.5,45.0,1,0.00,41.0,0.00,0.10
2022-01-09T19:00,7.0,5.2,3.0,1.00,55,100,19.4,49.0,1,0.00,40.7,0.00,0.09
2022-01-09T20:00,7.6,5.9,3.7,0.80,53,100,19.4,47.0,1,0.00,39.2,0.00,0.09
2022-01-09T21:00,8.0,6.5,4.3,0.70,53,100,19.0,22.0,1,0.00,37.1,0.00,0.08
2022-01-09T22:00,8.6,6.9,5.2,0.10,51,100,17.6,11.0,1,0.00,35.3,0.00,0.08
2022-01-09T23:00,8.6,7.2,5.7,1.00,55,100,15.1,0.0,0,0.00,32.4,0.00,0.07
2022-01-10T00:00,8.8,8.0,6.7,2.30,61,100,11.0,0.0,0,0.00,27.7,0.00,0.07
2022-01-10T01:00,8.0,7.5,5.6,1.00,55,100,12.4,0.0,0,0.00,22.7,0.00,0.07
2022-01-10T02:00,7.3,6.6,4.8,0.40,51,100,11.1,0.0,0,0.00,23.0,0.00,0.06
2022-01-10T03:00,7.3,5.5,3.9,0.10,51,100,15.3,0.0,0,0.00,27.0,0.00,0.06
2022-01-10T04:00,6.5,4.4,1.8,0.00,3,100,23.4,0.0,0,0.00,43.6,0.00,0.06
2022-01-10T05:00,4.1,0.5,-1.5,0.00,3,100,24.7,0.0,0,0.00,47.2,0.00,0.06
2022-01-10T06:00,2.5,-3.0,-3.6,0.00,3,98,24.9,0.0,0,0.00,50.8,0.00,0.06
2022-01-10T07:00,1.1,-4.7,-4.6,0.00,3,100,20.6,0.0,0,0.00,46.8,0.00,0.06
2022-01-10T08:00,-0.0,-6.3,-5.8,0.00,3,100,20.0,0.0,0,0.00,40.7,0.00,0.06
2022-01-10T09:00,-1.2,-9.3,-7.3,0.00,3,88,19.5,0.0,0,0.00,38.9,0.00,0.06
2022-01-10T10:00,-2.4,-11.4,-8.7,0.00,3,85,20.2,0.0,0,0.00,38.5,0.00,0.06
2022-01-10T11:00,-3.4,-12.8,-9.6,0.00,2,58,18.6,0.0,0,0.00,40.0,0.00,0.06
2022-01-10T12:00,-1.0,-13.5,-7.2,0.00,2,62,18.2,0.0,0,0.00,41.8,0.00,0.06
2022-01-10T13:00,-1.2,-13.6,-7.4,0.00,0,8,18.3,11.0,1,7.72,34.6,0.00,0.06
2022-01-10T14:00,-1.0,-14.0,-7.7,0.00,0,0,21.7,133.0,1,3600.00,41.8,0.00,0.06
2022-01-10T15:00,-0.7,-13.4,-7.0,0.00,0,0,19.1,291.0,1,3600.00,42.1,0.00,0.06
2022-01-10T16:00,-0.2,-12.6,-6.0,0.00,0,0,16.1,415.0,1,3600.00,38.9,0.00,0.06
2022-01-10T17:00,0.7,-11.9,-4.7,0.00,3,93,13.8,489.0,1,3600.00,34.6,0.00,0.06
