latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.14411,-80.01459,194.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),is_day (),sunshine_duration (s),wind_gusts_10m (km/h),snowfall (cm),snow_depth (m)
2022-02-19T17:00,-8.7,-13.9,-18.5,0.00,3,88,42.8,496.0,1,3600.00,81.7,0.00,0.14
2022-02-19T18:00,-8.1,-13.8,-17.2,0.10,71,55,37.8,418.0,1,3600.00,78.8,0.07,0.14
2022-02-19T19:00,-7.6,-11.5,-16.8,0.10,71,60,40.0,543.0,1,3600.00,73.4,0.07,0.14
2022-02-19T20:00,-7.0,-12.2,-16.0,0.20,71,79,38.6,444.0,1,3600.00,75.6,0.14,0.14
2022-02-19T21:00,-6.6,-14.0,-15.1,0.10,71,81,33.6,291.0,1,3600.00,71.6,0.07,0.14
2022-02-19T22:00,-6.6,-12.8,-14.2,0.10,71,75,28.5,176.0,1,3600.00,62.6,0.07,0.14
2022-02-19T23:00,-6.6,-12.4,-13.9,0.00,3,96,26.4,40.0,0,627.39,52.6,0.00,0.14
2022-02-20T00:00,-7.1,-12.3,-14.0,0.10,71,98,23.9,0.0,0,0.00,48.6,0.07,0.14
2022-02-20T01:00,-6.7,-12.4,-13.8,0.10,71,100,24.6,0.0,0,0.00,46.4,0.07,0.14
2022-02-20T02:00,-6.7,-12.4,-13.5,0.10,71,100,23.0,0.0,0,0.00,45.7,0.07,0.14
2022-02-20T03:00,-6.6,-11.7,-13.1,0.00,3,100,20.9,0.0,0,0.00,42.8,0.00,0.14
2022-02-20T04:00,-6.7,-10.9,-12.6,0.10,71,100,17.2,0.0,0,0.00,38.9,0.07,0.14
2022-02-20T05:00,-7.4,-10.7,-13.0,0.10,71,100,15.6,0.0,0,0.00,32.0,0.07,0.14
2022-02-20T06:00,-8.3,-11.2,-13.9,0.10,71,100,15.8,0.0,0,0.00,29.5,0.07,0.14
2022-02-20T07:00,-8.9,-12.0,-14.8,0.00,2,55,17.4,0.0,0,0.00,31.3,0.00,0.14
2022-02-20T08:00,-9.8,-13.2,-15.8,0.00,0,0,17.5,0.0,0,0.00,32.8,0.00,0.14
2022-02-20T09:00,-10.4,-14.2,-16.5,0.00,3,86,17.9,0.0,0,0.00,32.0,0.00,0.14
2022-02-20T10:00,-9.9,-14.3,-16.1,0.00,3,93,17.8,0.0,0,0.00,32.8,0.00,0.14
2022-02-20T11:00,-9.6,-14.5,-16.1,0.00,3,100,19.9,0.0,0,0.00,35.3,0.00,0.14
2022-02-20T12:00,-8.3,-13.9,-15.3,0.00,3,96,23.5,0.0,0,0.00,41.0,0.00,0.14
2022-02-20T13:00,-7.4,-13.6,-14.8,0.00,0,0,27.0,36.0,1,1128.84,48.6,0.00,0.14
2022-02-20T14:00,-5.6,-12.8,-13.5,0.00,1,35,30.2,202.0,1,3600.00,56.9,0.00,0.14
2022-02-20T15:00,-3.2,-10.9,-10.5,0.00,0,11,27.6,375.0,1,3600.00,60.1,0.00,0.14
2022-02-20T16:00,-0.6,-10.2,-8.0,0.00,0,8,28.3,520.0,1,3600.00,53.3,0.00,0.14
2022-02-20T17:00,1.8,-9.3,-5.4,0.00,0,12,28.8,614.0,1,3600.00,57.2,0.00,0.14
2022-02-20T18:00,3.9,-8.6,-2.9,0.00,0,0,28.1,647.0,1,3600.00,55.1,0.00,0.14
2022-02-20T19:00,5.6,-8.2,-1.5,0.00,0,0,29.9,622.0,1,3600.00,56.5,0.00,0.14
2022-02-20T20:00,6.7,-7.7,-0.7,0.00,0,0,30.1,535.0,1,3600.00,57.2,0.00,0.14
2022-02-20T21:00,7.3,-7.1,-0.3,0.00,0,0,31.5,400.0,1,3600.00,58.3,0.00,0.14
2022-02-20T22:00,7.1,-6.6,-0.6,0.00,0,0,32.6,226.0,1,3600.00,59.8,0.00,0.14
2022-02-20T23:00,6.6,-6.2,-1.2,0.00,0,0,33.3,53.0,0,1858.82,60.1,0.00,0.14
2022-02-21T00:00,6.4,-5.1,-1.8,0.00,0,0,37.0,0.0,0,0.00,62.6,0.00,0.14
2022-02-21T01:00,5.9,-5.8,-2.2,0.00,0,3,36.2,0.0,0,0.00,66.2,0.00,0.14
2022-02-21T02:00,5.8,-5.4,-2.0,0.00,0,0,33.8,0.0,0,0.00,65.5,0.00,0.14
2022-02-21T03:00,5.7,-4.5,-1.5,0.00,0,0,30.9,0.0,0,0.00,60.8,0.00,0.14
2022-02-21T04:00,5.7,-3.9,-1.0,0.00,0,0,27.9,0.0,0,0.00,55.8,0.00,0.14
2022-02-21T05:00,5.5,-3.3,-0.7,0.00,3,100,25.0,0.0,0,0.00,50.0,0.00,0.13
2022-02-21T06:00,5.3,-2.9,-0.7,0.00,2,70,23.4,0.0,0,0.00,45.4,0.00,0.13
2022-02-21T07:00,5.0,-2.6,-0.7,0.00,1,42,21.9,0.0,0,0.00,41.8,0.00,0.13
2022-02-21T08:00,4.4,-2.4,-1.0,0.00,2,53,19.9,0.0,0,0.00,39.2,0.00,0.13
2022-02-21T09:00,4.0,-2.3,-1.4,0.00,1,38,20.0,0.0,0,0.00,35.6,0.00,0.13
2022-02-21T10:00,3.4,-2.3,-1.9,0.00,3,95,19.7,0.0,0,0.00,35.6,0.00,0.13
2022-02-21T11:00,3.0,-2.1,-2.1,0.00,3,99,18.5,0.0,0,0.00,34.6,0.00,0.13
2022-02-21T12:00,4.0,-1.4,-1.4,0.00,3,87,21.0,0.0,0,0.00,33.1,0.00,0.13
2022-02-21T13:00,3.9,-1.5,-1.2,0.00,2,62,18.7,38.0,1,1385.78,35.6,0.00,0.13
2022-02-21T14:00,5.1,-1.3,0.7,0.00,2,60,13.7,196.0,1,3600.00,32.8,0.00,0.13
2022-02-21T15:00,6.8,-1.1,2.9,0.00,1,21,10.9,367.0,1,3600.00,25.6,0.00,0.13
2022-02-21T16:00,8.2,-0.6,4.7,0.00,0,2,9.1,506.0,1,3600.00,20.9,0.00,0.13
2022-02-21T17:00,8.7,0.2,5.8,0.00,3,86,7.6,605.0,1,3600.00,19.4,0.00,0.13
2022-02-21T18:00,11.2,0.3,8.8,0.00,0,0,5.6,631.0,1,3600.00,16.6,0.00,0.13
2022-02-21T19:00,10.8,5.1,9.9,0.00,0,0,0.8,614.0,1,3600.00,10.1,0.00,0.12
2022-02-21T20:00,10.7,7.4,9.6,0.00,0,12,2.6,528.0,1,3600.00,11.9,0.00,0.12
2022-02-21T21:00,10.4,7.0,9.0,0.00,3,100,4.4,391.0,1,3600.00,11.9,0.00,0.12
2022-02-21T22:00,8.9,4.7,6.7,0.00,3,100,6.1,205.0,1,3600.00,11.5,0.00,0.12
2022-02-21T23:00,7.7,1.6,4.4,0.00,3,100,9.3,44.0,1,227.05,14.4,0.00,0.11
2022-02-22T00:00,3.8,0.3,0.5,0.00,3,100,8.6,0.0,0,0.00,24.1,0.00,0.11
2022-02-22T01:00,6.6,0.4,2.5,0.00,3,100,13.8,0.0,0,0.00,22.7,0.00,0.11
2022-02-22T02:00,9.5,0.3,4.8,0.00,3,100,18.3,0.0,0,0.00,30.6,0.00,0.11
2022-02-22T03:00,9.2,0.5,4.5,0.00,3,100,18.3,0.0,0,0.00,32.4,0.00,0.11
2022-02-22T04:00,9.3,0.3,4.1,0.00,3,100,21.8,0.0,0,0.00,36.4,0.00,0.11
2022-02-22T05:00,9.7,0.1,3.5,0.00,3,100,28.0,0.0,0,0.00,46.8,0.00,0.10
2022-02-22T06:00,8.9,0.2,2.3,0.00,3,100,30.8,0.0,0,0.00,50.8,0.00,0.10
2022-02-22T07:00,8.2,0.3,1.6,0.00,3,100,31.1,0.0,0,0.00,52.9,0.00,0.10
2022-02-22T08:00,8.2,0.2,1.7,0.00,3,100,29.8,0.0,0,0.00,53.3,0.00,0.10
2022-02-22T09:00,8.0,0.5,1.6,0.00,3,100,29.8,0.0,0,0.00,53.3,0.00,0.10
2022-02-22T10:00,7.7,1.2,1.7,0.00,3,100,27.7,0.0,0,0.00,51.8,0.00,0.09
2022-02-22T11:00,8.5,2.2,2.5,0.00,3,100,29.3,0.0,0,0.00,49.7,0.00,0.09
2022-02-22T12:00,8.1,3.0,2.3,0.00,3,100,28.7,0.0,0,0.00,58.7,0.00,0.09
2022-02-22T13:00,8.3,4.7,3.0,3.70,63,100,27.3,10.0,1,0.00,51.8,0.00,0.09
2022-02-22T14:00,8.4,6.3,3.0,0.90,53,100,30.7,29.0,1,0.00,53.3,0.00,0.08
2022-02-22T15:00,9.0,7.0,4.1,0.30,51,100,28.3,93.0,1,0.00,53.6,0.00,0.08
2022-02-22T16:00,11.0,8.2,5.9,0.10,51,100,31.6,257.0,1,0.00,56.5,0.00,0.08
2022-02-22T17:00,10.8,9.0,6.5,0.60,53,100,28.0,148.0,1,0.00,56.2,0.00,0.07
2022-02-22T18:00,11.4,9.6,7.0,0.80,53,100,29.2,118.0,1,0.00,54.0,0.00,0.07
2022-02-22T19:00,10.9,9.4,6.1,2.20,61,100,31.7,66.0,1,0.00,56.2,0.00,0.06
2022-02-22T20:00,11.0,9.6,6.1,2.40,61,100,32.4,62.0,1,0.00,57.2,0.00,0.06
2022-02-22T21:00,11.4,10.0,6.2,0.90,53,100,35.4,54.0,1,0.00,62.6,0.00,0.05
2022-02-22T22:00,12.3,10.9,7.2,0.60,53,100,36.7,30.0,1,0.00,66.2,0.00,0.05
2022-02-22T23:00,12.8,11.3,8.2,0.00,3,100,34.0,12.0,1,0.00,65.5,0.00,0.04
2022-02-23T00:00,12.2,10.9,8.0,0.00,3,100,30.5,0.0,0,0.00,60.1,0.00,0.04
2022-02-23T01:00,12.9,11.5,9.3,0.10,51,100,28.0,0.0,0,0.00,54.4,0.00,0.03
2022-02-23T02:00,13.1,11.7,9.5,0.20,51,100,28.6,0.0,0,0.00,59.8,0.00,0.03
2022-02-23T03:00,12.9,11.7,9.3,0.20,51,100,28.3,0.0,0,0.00,58.3,0.00,0.03
2022-02-23T04:00,12.5,11.4,8.7,0.70,53,100,29.2,0.0,0,0.00,56.2,0.00,0.03
2022-02-23T05:00,12.1,11.3,8.8,0.60,53,100,24.7,0.0,0,0.00,57.2,0.00,0.02
2022-02-23T06:00,6.8,6.4,-0.7,0.70,53,100,45.1,0.0,0,0.00,79.6,0.00,0.02
2022-02-23T07:00,4.9,4.0,-2.1,0.00,3,100,38.1,0.0,0,0.00,79.9,0.00,0.02
2022-02-23T08:00,3.2,1.9,-3.5,0.00,3,100,32.9,0.0,0,0.00,67.7,0.00,0.02
2022-02-23T09:00,1.9,0.5,-4.8,0.00,3,100,31.7,0.0,0,0.00,59.4,0.00,0.02
2022-02-23T10:00,1.0,-0.8,-6.0,0.00,3,100,32.0,0.0,0,0.00,60.8,0.00,0.02
2022-02-23T11:00,0.3,-1.8,-6.7,0.00,3,100,31.3,0.0,0,0.00,60.8,0.00,0.02
2022-02-23T12:00,-0.7,-3.4,-8.1,0.00,3,97,32.8,0.0,0,0.00,62.3,0.00,0.02
2022-02-23T13:00,-1.3,-3.9,-8.8,0.00,3,99,33.2,14.0,1,0.00,61.9,0.00,0.02
2022-02-23T14:00,-1.8,-5.8,-9.5,0.00,2,64,32.8,93.0,1,0.00,64.1,0.00,0.02
2022-02-23T15:00,-1.8,-6.3,-9.2,0.00,3,100,30.5,304.0,1,3600.00,61.9,0.00,0.02
2022-02-23T16:00,-1.9,-6.1,-8.6,0.00,3,100,26.3,280.0,1,187.64,57.6,0.00,0.02
2022-02-23T17:00,-2.2,-6.3,-8.7,0.00,3,100,24.6,195.0,1,0.00,51.1,0.00,0.02
2022-02-23T18:00,-2.3,-6.0,-8.8,0.00,3,100,24.7,223.0,1,0.00,49.0,0.00,0.02
2022-02-23T19:00,-2.0,-7.1,-9.1,0.10,71,100,27.6,188.0,1,0.00,53.6,0.07,0.02
2022-02-23T20:00,-2.1,-7.1,-8.9,0.10,71,100,26.0,234.0,1,0.00,53.3,0.07,0.02
2022-02-23T21:00,-2.4,-8.0,-8.9,0.10,71,100,23.7,161.0,1,0.00,49.7,0.07,0.02
2022-02-23T22:00,-2.9,-9.2,-9.4,0.00,3,100,22.5,112.0,1,0.00,45.7,0.00,0.02
2022-02-23T23:00,-3.8,-10.1,-10.0,0.00,3,100,20.4,29.0,1,0.00,43.6,0.00,0.02
2022-02-24T00:00,-5.0,-10.2,-10.6,0.00,3,100,15.5,0.0,0,0.00,39.2,0.00,0.02
2022-02-24T01:00,-5.8,-10.9,-11.3,0.00,3,100,15.3,0.0,0,0.00,31.3,0.00,0.02
2022-02-24T02:00,-6.4,-11.3,-11.7,0.00,3,100,13.7,0.0,0,0.00,30.2,0.00,0.02
2022-02-24T03:00,-6.6,-11.4,-11.8,0.00,3,100,12.8,0.0,0,0.00,27.4,0.00,0.02
2022-02-24T04:00,-6.7,-11.3,-11.8,0.00,3,100,12.3,0.0,0,0.00,25.9,0.00,0.02
2022-02-24T05:00,-6.5,-11.2,-11.6,0.00,3,100,11.9,0.0,0,0.00,25.2,0.00,0.02
2022-02-24T06:00,-6.4,-11.1,-11.4,0.00,3,100,11.8,0.0,0,0.00,24.5,0.00,0.02
2022-02-24T07:00,-5.8,-9.6,-11.1,0.00,3,100,14.0,0.0,0,0.00,26.6,0.00,0.02
2022-02-24T08:00,-5.8,-8.9,-11.3,0.00,3,100,15.9,0.0,0,0.00,32.4,0.00,0.02
2022-02-24T09:00,-5.8,-8.7,-11.5,0.00,3,100,17.8,0.0,0,0.00,34.9,0.00,0.02
2022-02-24T10:00,-5.9,-8.7,-11.7,0.00,3,100,18.2,0.0,0,0.00,37.1,0.00,0.02
2022-02-24T11:00,-6.0,-8.6,-11.5,0.00,3,100,16.5,0.0,0,0.00,35.6,0.00,0.02
2022-02-24T12:00,-5.7,-8.8,-11.0,0.10,71,100,14.7,0.0,0,0.00,33.1,0.07,0.02
2022-02-24T13:00,-5.1,-8.8,-9.9,0.00,3,100,11.6,17.0,1,0.00,28.8,0.00,0.02
2022-02-24T14:00,-4.8,-9.8,-10.1,0.00,3,100,14.2,94.0,1,0.00,28.4,0.00,0.02
2022-02-24T15:00,-4.5,-9.7,-10.5,0.00,3,99,18.5,139.0,1,0.00,36.0,0.00,0.02
2022-02-24T16:00,-4.0,-9.5,-9.7,0.00,3,89,17.2,238.0,1,0.00,37.4,0.00,0.02
2022-02-24T17:00,-2.7,-9.7,-8.0,0.00,2,67,13.9,353.0,1,1836.81,34.9,0.00,0.02
2022-02-24T18:00,-1.2,-9.1,-6.4,0.00,3,90,16.5,618.0,1,3600.00,34.6,0.00,0.02
2022-02-24T19:00,-1.1,-8.4,-7.2,0.00,2,55,20.4,483.0,1,3600.00,40.7,0.00,0.02
2022-02-24T20:00,-1.9,-7.7,-8.6,0.00,2,76,25.4,431.0,1,3600.00,49.0,0.00,0.02
2022-02-24T21:00,-2.7,-8.0,-9.6,0.00,3,97,26.4,228.0,1,3600.00,50.4,0.00,0.02
2022-02-24T22:00,-2.5,-8.2,-9.2,0.00,3,100,25.0,102.0,1,0.00,50.4,0.00,0.02
2022-02-24T23:00,-2.2,-8.0,-8.8,0.00,3,100,24.1,19.0,1,0.00,46.1,0.00,0.02
2022-02-25T00:00,-2.9,-7.6,-9.1,0.00,3,100,21.4,0.0,0,0.00,45.4,0.00,0.02
2022-02-25T01:00,-2.6,-7.1,-8.7,0.00,3,100,20.9,0.0,0,0.00,38.5,0.00,0.02
2022-02-25T02:00,-2.1,-6.4,-7.9,0.00,3,100,19.3,0.0,0,0.00,38.5,0.00,0.02
2022-02-25T03:00,-1.6,-5.8,-7.0,0.10,71,100,17.4,0.0,0,0.00,35.3,0.07,0.02
2022-02-25T04:00,-1.2,-5.4,-6.5,0.20,71,100,16.8,0.0,0,0.00,31.3,0.14,0.03
2022-02-25T05:00,-1.2,-5.1,-6.4,0.30,71,100,16.6,0.0,0,0.00,32.0,0.14,0.03
2022-02-25T06:00,-1.3,-3.7,-6.2,0.80,71,100,15.5,0.0,0,0.00,31.3,0.14,0.04
2022-02-25T07:00,-1.4,-2.8,-6.1,1.20,73,100,15.0,0.0,0,0.00,32.4,0.42,0.05
2022-02-25T08:00,-1.3,-2.2,-6.3,3.30,75,100,17.1,0.0,0,0.00,31.0,2.03,0.05
2022-02-25T09:00,-1.0,-1.8,-5.7,1.40,75,100,15.8,0.0,0,0.00,32.4,0.84,0.06
2022-02-25T10:00,-0.4,-1.2,-4.2,0.70,73,100,9.7,0.0,0,0.00,29.2,0.21,0.06
2022-02-25T11:00,-0.4,-1.2,-3.7,0.60,73,100,6.9,0.0,0,0.00,20.5,0.42,0.06
2022-02-25T12:00,-2.2,-2.9,-7.1,0.20,71,100,15.6,0.0,0,0.00,13.3,0.14,0.06
2022-02-25T13:00,-2.7,-3.6,-7.9,0.30,73,100,17.1,10.0,1,0.00,30.2,0.21,0.07
2022-02-25T14:00,-3.9,-5.4,-10.5,0.40,73,100,25.6,36.0,1,0.00,48.2,0.28,0.07
2022-02-25T15:00,-5.0,-7.1,-10.8,0.20,71,100,19.1,65.0,1,0.00,49.0,0.14,0.07
2022-02-25T16:00,-5.0,-7.8,-10.5,0.10,71,100,16.8,198.0,1,0.00,36.7,0.07,0.07
2022-02-25T17:00,-5.5,-7.8,-11.0,0.10,71,98,17.0,193.0,1,0.00,35.3,0.07,0.07
2022-02-25T18:00,-5.0,-8.0,-11.1,0.00,3,83,20.4,339.0,1,832.85,40.0,0.00,0.07
2022-02-25T19:00,-4.6,-7.9,-11.1,0.00,3,100,23.0,533.0,1,3600.00,44.6,0.00,0.07
2022-02-25T20:00,-4.1,-7.8,-10.4,0.00,3,100,22.5,378.0,1,3600.00,44.6,0.00,0.07
2022-02-25T21:00,-3.8,-8.2,-10.0,0.00,3,100,21.2,239.0,1,2056.55,43.6,0.00,0.07
2022-02-25T22:00,-3.8,-8.2,-9.9,0.00,3,100,20.5,126.0,1,196.63,41.4,0.00,0.07
2022-02-25T23:00,-3.7,-8.1,-9.5,0.00,3,100,18.1,28.0,1,0.00,41.0,0.00,0.07
2022-02-26T00:00,-4.6,-8.4,-10.5,0.10,71,100,18.9,0.0,0,0.00,34.6,0.07,0.07
2022-02-26T01:00,-4.8,-8.9,-11.0,0.20,71,100,20.4,0.0,0,0.00,39.2,0.14,0.07
2022-02-26T02:00,-5.4,-9.3,-11.5,0.10,71,100,19.9,0.0,0,0.00,39.6,0.07,0.07
2022-02-26T03:00,-5.9,-9.9,-11.6,0.00,3,100,17.2,0.0,0,0.00,37.8,0.00,0.07
2022-02-26T04:00,-6.2,-10.2,-11.6,0.00,2,76,14.5,0.0,0,0.00,32.8,0.00,0.07
2022-02-26T05:00,-6.8,-10.2,-11.9,0.00,2,63,12.6,0.0,0,0.00,27.7,0.00,0.07
2022-02-26T06:00,-7.0,-10.1,-11.8,0.00,2,57,10.6,0.0,0,0.00,23.8,0.00,0.07
2022-02-26T07:00,-7.0,-10.1,-11.5,0.00,2,58,8.7,0.0,0,0.00,19.4,0.00,0.07
2022-02-26T08:00,-7.0,-10.6,-11.1,0.00,3,99,5.2,0.0,0,0.00,15.8,0.00,0.07
2022-02-26T09:00,-6.9,-10.5,-10.8,0.00,3,91,4.0,0.0,0,0.00,10.1,0.00,0.07
2022-02-26T10:00,-7.4,-9.5,-11.8,0.00,3,80,8.2,0.0,0,0.00,13.7,0.00,0.07
2022-02-26T11:00,-7.8,-10.0,-12.8,0.00,3,100,11.7,0.0,0,0.00,19.4,0.00,0.07
2022-02-26T12:00,-5.2,-9.6,-10.3,0.10,71,100,12.9,0.0,1,0.00,25.2,0.07,0.07
2022-02-26T13:00,-4.7,-9.2,-10.2,0.30,73,100,15.6,23.0,1,0.00,28.8,0.21,0.07
2022-02-26T14:00,-4.1,-9.4,-10.0,0.10,71,100,18.2,84.0,1,0.00,33.8,0.07,0.07
2022-02-26T15:00,-3.1,-9.7,-9.3,0.10,71,98,20.1,195.0,1,245.65,39.2,0.07,0.07
2022-02-26T16:00,-2.1,-11.1,-8.3,0.00,3,85,19.8,315.0,1,1092.80,39.6,0.00,0.07
2022-02-26T17:00,-1.3,-11.4,-7.9,0.00,3,98,22.0,483.0,1,3600.00,43.6,0.00,0.07
2022-02-26T18:00,-1.1,-10.7,-7.8,0.00,3,100,23.2,499.0,1,3600.00,46.1,0.00,0.07
2022-02-26T19:00,-1.0,-9.9,-7.8,0.00,3,99,24.4,428.0,1,2532.06,47.2,0.00,0.07
2022-02-26T20:00,-0.9,-9.9,-7.9,0.00,3,95,25.7,399.0,1,3600.00,49.0,0.00,0.07
2022-02-26T21:00,-0.5,-9.4,-7.6,0.00,2,71,26.4,355.0,1,3600.00,49.3,0.00,0.07
2022-02-26T22:00,-0.9,-7.5,-8.0,0.00,1,46,27.9,225.0,1,3600.00,55.8,0.00,0.07
2022-02-26T23:00,-2.1,-6.9,-9.2,0.00,1,33,28.6,63.0,1,2329.32,51.5,0.00,0.07
2022-02-27T00:00,-3.1,-6.9,-9.7,0.00,2,67,24.5,0.0,0,0.00,51.8,0.00,0.07
2022-02-27T01:00,-3.5,-7.4,-10.1,0.00,2,54,24.5,0.0,0,0.00,44.3,0.00,0.07
2022-02-27T02:00,-3.9,-8.2,-10.4,0.00,0,13,23.5,0.0,0,0.00,43.6,0.00,0.07
2022-02-27T03:00,-4.6,-9.3,-11.1,0.00,0,3,22.9,0.0,0,0.00,42.1,0.00,0.07
2022-02-27T04:00,-4.6,-9.8,-11.4,0.00,0,0,24.0,0.0,0,0.00,43.2,0.00,0.07
2022-02-27T05:00,-4.4,-10.0,-11.2,0.00,0,0,24.0,0.0,0,0.00,43.9,0.00,0.07
2022-02-27T06:00,-4.3,-10.1,-11.2,0.00,0,0,24.7,0.0,0,0.00,44.3,0.00,0.07
2022-02-27T07:00,-4.0,-10.0,-11.0,0.00,0,0,25.7,0.0,0,0.00,46.4,0.00,0.07
2022-02-27T08:00,-3.9,-9.8,-10.9,0.00,0,0,25.7,0.0,0,0.00,47.5,0.00,0.07
2022-02-27T09:00,-3.7,-9.2,-10.7,0.00,0,3,26.1,0.0,0,0.00,47.2,0.00,0.07
2022-02-27T10:00,-3.4,-8.1,-10.5,0.00,0,19,27.4,0.0,0,0.00,48.6,0.00,0.07
2022-02-27T11:00,-3.1,-7.1,-10.1,0.00,0,1,27.4,0.0,0,0.00,50.0,0.00,0.07
2022-02-27T12:00,-2.7,-6.1,-9.6,0.00,0,0,27.1,0.0,1,0.00,49.3,0.00,0.07
2022-02-27T13:00,-1.8,-6.1,-8.8,0.00,0,0,28.0,60.0,1,2052.25,50.4,0.00,0.07
2022-02-27T14:00,-0.6,-5.7,-7.5,0.00,0,0,27.7,238.0,1,3600.00,51.5,0.00,0.07
2022-02-27T15:00,0.2,-5.5,-7.2,0.00,0,0,31.3,417.0,1,3600.00,59.0,0.00,0.07
2022-02-27T16:00,0.8,-5.3,-7.1,0.00,0,2,34.9,558.0,1,3600.00,64.8,0.00,0.07
2022-02-27T17:00,1.0,-5.1,-6.5,0.00,1,47,34.9,644.0,1,3600.00,67.0,0.00,0.07
2022-02-27T18:00,1.2,-4.9,-5.9,0.00,3,99,33.2,678.0,1,3600.00,66.2,0.00,0.07
2022-02-27T19:00,0.8,-4.7,-7.0,0.00,3,87,34.4,420.0,1,2057.91,65.2,0.00,0.07
2022-02-27T20:00,1.2,-4.0,-6.1,0.00,3,97,31.3,492.0,1,3600.00,64.1,0.00,0.07
2022-02-27T21:00,1.0,-3.2,-5.3,0.00,3,100,25.6,287.0,1,2954.72,58.3,0.00,0.07
2022-02-27T22:00,0.8,-2.4,-5.1,0.10,71,100,23.1,118.0,1,0.00,47.9,0.07,0.07
2022-02-27T23:00,0.4,-3.3,-5.0,0.30,73,82,19.0,29.0,1,0.00,42.5,0.21,0.07
2022-02-28T00:00,-0.6,-5.4,-5.9,0.10,71,94,16.4,0.0,0,0.00,34.2,0.07,0.07
2022-02-28T01:00,-0.8,-5.6,-6.1,0.00,3,97,16.8,0.0,0,0.00,31.0,0.00,0.07
2022-02-28T02:00,-1.3,-6.2,-6.9,0.00,2,71,18.7,0.0,0,0.00,33.5,0.00,0.07
2022-02-28T03:00,-2.1,-6.3,-8.1,0.00,1,49,21.0,0.0,0,0.00,37.8,0.00,0.07
2022-02-28T04:00,-2.9,-6.4,-8.9,0.00,2,56,21.1,0.0,0,0.00,39.2,0.00,0.07
2022-02-28T05:00,-3.6,-7.8,-9.7,0.00,1,49,20.9,0.0,0,0.00,38.2,0.00,0.07
2022-02-28T06:00,-4.2,-8.8,-10.2,0.00,2,74,19.8,0.0,0,0.00,37.4,0.00,0.07
2022-02-28T07:00,-4.9,-9.7,-10.8,0.00,1,42,18.7,0.0,0,0.00,35.6,0.00,0.07
2022-02-28T08:00,-5.6,-10.2,-11.2,0.00,1,30,15.8,0.0,0,0.00,33.5,0.00,0.07
2022-02-28T09:00,-6.0,-10.8,-11.5,0.00,0,7,14.4,0.0,0,0.00,28.1,0.00,0.07
2022-02-28T10:00,-6.4,-10.1,-11.6,0.00,1,38,13.2,0.0,0,0.00,25.2,0.00,0.07
2022-02-28T11:00,-6.5,-9.9,-11.0,0.00,2,55,8.6,0.0,0,0.00,23.0,0.00,0.07
2022-02-28T12:00,-6.9,-9.5,-11.3,0.00,3,99,7.7,0.0,1,0.00,14.8,0.00,0.07
2022-02-28T13:00,-5.6,-9.6,-10.4,0.00,2,69,11.0,57.0,1,2150.09,20.9,0.00,0.07
2022-02-28T14:00,-5.1,-10.3,-9.9,0.00,2,71,10.1,195.0,1,3600.00,23.4,0.00,0.07
2022-02-28T15:00,-4.3,-11.1,-8.5,0.00,2,68,5.8,334.0,1,3600.00,22.7,0.00,0.07
2022-02-28T16:00,-3.1,-11.5,-6.9,0.00,3,99,3.3,562.0,1,3600.00,18.0,0.00,0.07
2022-02-28T17:00,-2.3,-11.0,-5.8,0.00,3,100,5.0,641.0,1,3600.00,18.0,0.00,0.07
2022-02-28T18:00,-2.0,-9.9,-5.7,0.00,3,100,8.6,677.0,1,3600.00,23.0,0.00,0.07
2022-02-28T19:00,-2.5,-8.8,-7.2,0.00,3,100,13.4,630.0,1,3600.00,29.9,0.00,0.07
2022-02-28T20:00,-3.4,-9.5,-8.4,0.00,3,100,12.6,380.0,1,3016.47,31.0,0.00,0.07
2022-02-28T21:00,-2.8,-9.4,-7.3,0.00,3,100,8.7,333.0,1,3600.00,27.7,0.00,0.07
2022-02-28T22:00,-2.6,-9.2,-7.1,0.00,3,96,8.7,175.0,1,2013.64,20.5,0.00,0.07
2022-02-28T23:00,-3.0,-8.5,-7.6,0.00,3,100,10.0,54.0,1,124.88,18.4,0.00,0.07
2022-03-01T00:00,-3.7,-8.4,-8.0,0.00,3,100,8.1,0.0,0,0.00,18.0,0.00,0.07
2022-03-01T01:00,-2.6,-8.8,-7.5,0.00,3,100,11.5,0.0,0,0.00,18.7,0.00,0.07
2022-03-01T02:00,-0.1,-9.7,-5.3,0.00,3,95,13.3,0.0,0,0.00,22.7,0.00,0.07
2022-03-01T03:00,0.1,-8.7,-5.4,0.00,3,97,16.2,0.0,0,0.00,27.7,0.00,0.06
2022-03-01T04:00,1.0,-7.2,-5.2,0.00,3,98,22.3,0.0,0,0.00,38.9,0.00,0.06
2022-03-01T05:00,1.6,-6.1,-4.9,0.00,2,74,24.3,0.0,0,0.00,42.1,0.00,0.06
2022-03-01T06:00,1.9,-5.6,-4.7,0.00,3,98,26.0,0.0,0,0.00,46.1,0.00,0.06
2022-03-01T07:00,2.5,-5.0,-4.2,0.00,3,100,26.7,0.0,0,0.00,47.5,0.00,0.06
