datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2025 5:00:00 AM,1/1/2025 12:00:00 AM,RFC,MIDATL,PN,PN,1593.307,True
1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1568.543,True
1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,RFC,MIDATL,PN,PN,1543.773,True
1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,RFC,MIDATL,PN,PN,1535.881,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PN,PN,1568.292,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PN,PN,1608.742,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PN,PN,1634.144,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PN,PN,1686.564,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,MIDATL,PN,PN,1749.612,True
1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,RFC,MIDATL,PN,PN,1827.586,True
1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,RFC,MIDATL,PN,PN,1885.994,True
1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,RFC,MIDATL,PN,PN,1933.431,True
1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,RFC,MIDATL,PN,PN,1977.136,True
1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,RFC,MIDATL,PN,PN,1963.491,True
1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,RFC,MIDATL,PN,PN,1954.990,True
1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,RFC,MIDATL,PN,PN,1931.403,True
1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,RFC,MIDATL,PN,PN,1999.737,True
1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,RFC,MIDATL,PN,PN,2093.104,True
1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,RFC,MIDATL,PN,PN,2100.886,True
1/2/2025 12:00:00 AM,1/1/2025 7:00:00 PM,RFC,MIDATL,PN,PN,2078.108,True
1/2/2025 1:00:00 AM,1/1/2025 8:00:00 PM,RFC,MIDATL,PN,PN,2048.840,True
1/2/2025 2:00:00 AM,1/1/2025 9:00:00 PM,RFC,MIDATL,PN,PN,1971.368,True
1/2/2025 3:00:00 AM,1/1/2025 10:00:00 PM,RFC,MIDATL,PN,PN,1909.865,True
1/2/2025 4:00:00 AM,1/1/2025 11:00:00 PM,RFC,MIDATL,PN,PN,1835.606,True
1/2/2025 5:00:00 AM,1/2/2025 12:00:00 AM,RFC,MIDATL,PN,PN,1800.297,True
1/2/2025 6:00:00 AM,1/2/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1787.723,True
1/2/2025 7:00:00 AM,1/2/2025 2:00:00 AM,RFC,MIDATL,PN,PN,1780.753,True
1/2/2025 8:00:00 AM,1/2/2025 3:00:00 AM,RFC,MIDATL,PN,PN,1795.130,True
1/2/2025 9:00:00 AM,1/2/2025 4:00:00 AM,RFC,MIDATL,PN,PN,1830.519,True
1/2/2025 10:00:00 AM,1/2/2025 5:00:00 AM,RFC,MIDATL,PN,PN,1943.113,True
1/2/2025 11:00:00 AM,1/2/2025 6:00:00 AM,RFC,MIDATL,PN,PN,2140.179,True
1/2/2025 12:00:00 PM,1/2/2025 7:00:00 AM,RFC,MIDATL,PN,PN,2281.736,True
1/2/2025 1:00:00 PM,1/2/2025 8:00:00 AM,RFC,MIDATL,PN,PN,2328.840,True
1/2/2025 2:00:00 PM,1/2/2025 9:00:00 AM,RFC,MIDATL,PN,PN,2349.266,True
1/2/2025 3:00:00 PM,1/2/2025 10:00:00 AM,RFC,MIDATL,PN,PN,2366.444,True
1/2/2025 4:00:00 PM,1/2/2025 11:00:00 AM,RFC,MIDATL,PN,PN,2379.731,True
1/2/2025 5:00:00 PM,1/2/2025 12:00:00 PM,RFC,MIDATL,PN,PN,2396.749,True
1/2/2025 6:00:00 PM,1/2/2025 1:00:00 PM,RFC,MIDATL,PN,PN,2380.408,True
1/2/2025 7:00:00 PM,1/2/2025 2:00:00 PM,RFC,MIDATL,PN,PN,2377.767,True
1/2/2025 8:00:00 PM,1/2/2025 3:00:00 PM,RFC,MIDATL,PN,PN,2362.793,True
1/2/2025 9:00:00 PM,1/2/2025 4:00:00 PM,RFC,MIDATL,PN,PN,2405.321,True
1/2/2025 10:00:00 PM,1/2/2025 5:00:00 PM,RFC,MIDATL,PN,PN,2465.470,True
1/2/2025 11:00:00 PM,1/2/2025 6:00:00 PM,RFC,MIDATL,PN,PN,2428.533,True
1/3/2025 12:00:00 AM,1/2/2025 7:00:00 PM,RFC,MIDATL,PN,PN,2396.181,True
1/3/2025 1:00:00 AM,1/2/2025 8:00:00 PM,RFC,MIDATL,PN,PN,2357.366,True
1/3/2025 2:00:00 AM,1/2/2025 9:00:00 PM,RFC,MIDATL,PN,PN,2295.935,True
1/3/2025 3:00:00 AM,1/2/2025 10:00:00 PM,RFC,MIDATL,PN,PN,2198.954,True
1/3/2025 4:00:00 AM,1/2/2025 11:00:00 PM,RFC,MIDATL,PN,PN,2095.386,True
1/3/2025 5:00:00 AM,1/3/2025 12:00:00 AM,RFC,MIDATL,PN,PN,2036.970,True
1/3/2025 6:00:00 AM,1/3/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1984.565,True
