datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2025 5:00:00 AM,1/1/2025 12:00:00 AM,RFC,MIDATL,PE,PE,3576.373,True
1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,RFC,MIDATL,PE,PE,3435.604,True
1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,RFC,MIDATL,PE,PE,3366.035,True
1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,RFC,MIDATL,PE,PE,3309.721,True
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,PE,PE,3323.260,True
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,PE,PE,3408.147,True
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,PE,PE,3505.901,True
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,PE,PE,3585.347,True
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,MIDATL,PE,PE,3660.295,True
1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,RFC,MIDATL,PE,PE,3803.902,True
1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,RFC,MIDATL,PE,PE,3930.542,True
1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,RFC,MIDATL,PE,PE,4063.627,True
1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,RFC,MIDATL,PE,PE,4121.450,True
1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,RFC,MIDATL,PE,PE,4110.779,True
1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,RFC,MIDATL,PE,PE,4136.712,True
1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,RFC,MIDATL,PE,PE,4240.236,True
1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,RFC,MIDATL,PE,PE,4411.798,True
1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,RFC,MIDATL,PE,PE,4712.278,True
1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,RFC,MIDATL,PE,PE,4716.838,True
1/2/2025 12:00:00 AM,1/1/2025 7:00:00 PM,RFC,MIDATL,PE,PE,4673.210,True
1/2/2025 1:00:00 AM,1/1/2025 8:00:00 PM,RFC,MIDATL,PE,PE,4581.819,True
1/2/2025 2:00:00 AM,1/1/2025 9:00:00 PM,RFC,MIDATL,PE,PE,4471.809,True
1/2/2025 3:00:00 AM,1/1/2025 10:00:00 PM,RFC,MIDATL,PE,PE,4271.603,True
1/2/2025 4:00:00 AM,1/1/2025 11:00:00 PM,RFC,MIDATL,PE,PE,4047.585,True
1/2/2025 5:00:00 AM,1/2/2025 12:00:00 AM,RFC,MIDATL,PE,PE,3911.347,True
1/2/2025 6:00:00 AM,1/2/2025 1:00:00 AM,RFC,MIDATL,PE,PE,3819.882,True
1/2/2025 7:00:00 AM,1/2/2025 2:00:00 AM,RFC,MIDATL,PE,PE,3788.732,True
1/2/2025 8:00:00 AM,1/2/2025 3:00:00 AM,RFC,MIDATL,PE,PE,3827.163,True
1/2/2025 9:00:00 AM,1/2/2025 4:00:00 AM,RFC,MIDATL,PE,PE,3940.801,True
1/2/2025 10:00:00 AM,1/2/2025 5:00:00 AM,RFC,MIDATL,PE,PE,4201.755,True
1/2/2025 11:00:00 AM,1/2/2025 6:00:00 AM,RFC,MIDATL,PE,PE,4578.508,True
1/2/2025 12:00:00 PM,1/2/2025 7:00:00 AM,RFC,MIDATL,PE,PE,4834.583,True
1/2/2025 1:00:00 PM,1/2/2025 8:00:00 AM,RFC,MIDATL,PE,PE,4886.683,True
1/2/2025 2:00:00 PM,1/2/2025 9:00:00 AM,RFC,MIDATL,PE,PE,4824.149,True
1/2/2025 3:00:00 PM,1/2/2025 10:00:00 AM,RFC,MIDATL,PE,PE,4763.227,True
1/2/2025 4:00:00 PM,1/2/2025 11:00:00 AM,RFC,MIDATL,PE,PE,4740.953,True
1/2/2025 5:00:00 PM,1/2/2025 12:00:00 PM,RFC,MIDATL,PE,PE,4737.295,True
