datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2023 5:00:00 AM,1/1/2023 12:00:00 AM,RFC,MIDATL,PN,PN,1574.133,True
1/1/2023 6:00:00 AM,1/1/2023 1:00:00 AM,RFC,MIDATL,PN,PN,1521.090,True
1/1/2023 7:00:00 AM,1/1/2023 2:00:00 AM,RFC,MIDATL,PN,PN,1485.313,True
1/1/2023 8:00:00 AM,1/1/2023 3:00:00 AM,RFC,MIDATL,PN,PN,1471.461,True
1/1/2023 9:00:00 AM,1/1/2023 4:00:00 AM,RFC,MIDATL,PN,PN,1474.274,True
1/1/2023 10:00:00 AM,1/1/2023 5:00:00 AM,RFC,MIDATL,PN,PN,1500.807,True
1/1/2023 11:00:00 AM,1/1/2023 6:00:00 AM,RFC,MIDATL,PN,PN,1544.609,True
1/1/2023 12:00:00 PM,1/1/2023 7:00:00 AM,RFC,MIDATL,PN,PN,1623.778,True
1/1/2023 1:00:00 PM,1/1/2023 8:00:00 AM,RFC,MIDATL,PN,PN,1681.199,True
1/1/2023 2:00:00 PM,1/1/2023 9:00:00 AM,RFC,MIDATL,PN,PN,1734.871,True
1/1/2023 3:00:00 PM,1/1/2023 10:00:00 AM,RFC,MIDATL,PN,PN,1742.427,True
1/1/2023 4:00:00 PM,1/1/2023 11:00:00 AM,RFC,MIDATL,PN,PN,1760.210,True
1/1/2023 5:00:00 PM,1/1/2023 12:00:00 PM,RFC,MIDATL,PN,PN,1765.425,True
1/1/2023 6:00:00 PM,1/1/2023 1:00:00 PM,RFC,MIDATL,PN,PN,1734.093,True
1/1/2023 7:00:00 PM,1/1/2023 2:00:00 PM,RFC,MIDATL,PN,PN,1717.780,True
1/1/2023 8:00:00 PM,1/1/2023 3:00:00 PM,RFC,MIDATL,PN,PN,1729.650,True
1/1/2023 9:00:00 PM,1/1/2023 4:00:00 PM,RFC,MIDATL,PN,PN,1800.936,True
1/1/2023 10:00:00 PM,1/1/2023 5:00:00 PM,RFC,MIDATL,PN,PN,1851.618,True
1/1/2023 11:00:00 PM,1/1/2023 6:00:00 PM,RFC,MIDATL,PN,PN,1840.749,True
1/2/2023 12:00:00 AM,1/1/2023 7:00:00 PM,RFC,MIDATL,PN,PN,1824.010,True
1/2/2023 1:00:00 AM,1/1/2023 8:00:00 PM,RFC,MIDATL,PN,PN,1777.781,True
1/2/2023 2:00:00 AM,1/1/2023 9:00:00 PM,RFC,MIDATL,PN,PN,1713.736,True
1/2/2023 3:00:00 AM,1/1/2023 10:00:00 PM,RFC,MIDATL,PN,PN,1644.612,True
1/2/2023 4:00:00 AM,1/1/2023 11:00:00 PM,RFC,MIDATL,PN,PN,1569.207,True
1/2/2023 5:00:00 AM,1/2/2023 12:00:00 AM,RFC,MIDATL,PN,PN,1510.350,True
1/2/2023 6:00:00 AM,1/2/2023 1:00:00 AM,RFC,MIDATL,PN,PN,1472.122,True
1/2/2023 7:00:00 AM,1/2/2023 2:00:00 AM,RFC,MIDATL,PN,PN,1440.634,True
1/2/2023 8:00:00 AM,1/2/2023 3:00:00 AM,RFC,MIDATL,PN,PN,1440.464,True
1/2/2023 9:00:00 AM,1/2/2023 4:00:00 AM,RFC,MIDATL,PN,PN,1472.833,True
1/2/2023 10:00:00 AM,1/2/2023 5:00:00 AM,RFC,MIDATL,PN,PN,1512.341,True
1/2/2023 11:00:00 AM,1/2/2023 6:00:00 AM,RFC,MIDATL,PN,PN,1615.586,True
1/2/2023 12:00:00 PM,1/2/2023 7:00:00 AM,RFC,MIDATL,PN,PN,1706.995,True
1/2/2023 1:00:00 PM,1/2/2023 8:00:00 AM,RFC,MIDATL,PN,PN,1780.833,True
1/2/2023 2:00:00 PM,1/2/2023 9:00:00 AM,RFC,MIDATL,PN,PN,1826.600,True
1/2/2023 3:00:00 PM,1/2/2023 10:00:00 AM,RFC,MIDATL,PN,PN,1856.383,True
1/2/2023 4:00:00 PM,1/2/2023 11:00:00 AM,RFC,MIDATL,PN,PN,1897.335,True
1/2/2023 5:00:00 PM,1/2/2023 12:00:00 PM,RFC,MIDATL,PN,PN,1906.320,True
1/2/2023 6:00:00 PM,1/2/2023 1:00:00 PM,RFC,MIDATL,PN,PN,1865.893,True
