datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2025 5:00:00 AM,1/1/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,870.261,False
1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,849.973,False
1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,822.307,False
1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,806.422,False
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,808.329,False
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,814.683,False
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,837.518,False
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,843.763,False
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,818.413,False
1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,751.426,False
1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,741.504,False
1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,825.009,False
1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,861.373,False
1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,800.722,False
1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,841.851,False
1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,936.100,False
1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1046.296,False
1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1143.254,False
1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1154.857,False
1/2/2025 12:00:00 AM,1/1/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1141.305,False
1/2/2025 1:00:00 AM,1/1/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1118.914,False
1/2/2025 2:00:00 AM,1/1/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1077.253,False
1/2/2025 3:00:00 AM,1/1/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1016.837,False
1/2/2025 4:00:00 AM,1/1/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,957.586,False
1/2/2025 5:00:00 AM,1/2/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,915.981,False
1/2/2025 6:00:00 AM,1/2/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,896.861,False
