datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2022 5:00:00 AM,1/1/2022 12:00:00 AM,RFC,MIDATL,AE,AECO,871.977,True
1/1/2022 6:00:00 AM,1/1/2022 1:00:00 AM,RFC,MIDATL,AE,AECO,834.028,True
1/1/2022 7:00:00 AM,1/1/2022 2:00:00 AM,RFC,MIDATL,AE,AECO,796.671,True
1/1/2022 8:00:00 AM,1/1/2022 3:00:00 AM,RFC,MIDATL,AE,AECO,776.383,True
1/1/2022 9:00:00 AM,1/1/2022 4:00:00 AM,RFC,MIDATL,AE,AECO,768.024,True
1/1/2022 10:00:00 AM,1/1/2022 5:00:00 AM,RFC,MIDATL,AE,AECO,774.786,True
1/1/2022 11:00:00 AM,1/1/2022 6:00:00 AM,RFC,MIDATL,AE,AECO,788.320,True
1/1/2022 12:00:00 PM,1/1/2022 7:00:00 AM,RFC,MIDATL,AE,AECO,811.675,True
1/1/2022 1:00:00 PM,1/1/2022 8:00:00 AM,RFC,MIDATL,AE,AECO,820.514,True
1/1/2022 2:00:00 PM,1/1/2022 9:00:00 AM,RFC,MIDATL,AE,AECO,851.879,True
1/1/2022 3:00:00 PM,1/1/2022 10:00:00 AM,RFC,MIDATL,AE,AECO,896.732,True
1/1/2022 4:00:00 PM,1/1/2022 11:00:00 AM,RFC,MIDATL,AE,AECO,920.088,True
1/1/2022 5:00:00 PM,1/1/2022 12:00:00 PM,RFC,MIDATL,AE,AECO,918.232,True
1/1/2022 6:00:00 PM,1/1/2022 1:00:00 PM,RFC,MIDATL,AE,AECO,931.422,True
1/1/2022 7:00:00 PM,1/1/2022 2:00:00 PM,RFC,MIDATL,AE,AECO,934.468,True
1/1/2022 8:00:00 PM,1/1/2022 3:00:00 PM,RFC,MIDATL,AE,AECO,947.447,True
1/1/2022 9:00:00 PM,1/1/2022 4:00:00 PM,RFC,MIDATL,AE,AECO,1003.684,True
1/1/2022 10:00:00 PM,1/1/2022 5:00:00 PM,RFC,MIDATL,AE,AECO,1075.373,True
1/1/2022 11:00:00 PM,1/1/2022 6:00:00 PM,RFC,MIDATL,AE,AECO,1067.380,True
1/2/2022 12:00:00 AM,1/1/2022 7:00:00 PM,RFC,MIDATL,AE,AECO,1038.915,True
1/2/2022 1:00:00 AM,1/1/2022 8:00:00 PM,RFC,MIDATL,AE,AECO,1011.480,True
1/2/2022 2:00:00 AM,1/1/2022 9:00:00 PM,RFC,MIDATL,AE,AECO,972.610,True
1/2/2022 3:00:00 AM,1/1/2022 10:00:00 PM,RFC,MIDATL,AE,AECO,924.731,True
1/2/2022 4:00:00 AM,1/1/2022 11:00:00 PM,RFC,MIDATL,AE,AECO,859.696,True
1/2/2022 5:00:00 AM,1/2/2022 12:00:00 AM,RFC,MIDATL,AE,AECO,804.913,True
1/2/2022 6:00:00 AM,1/2/2022 1:00:00 AM,RFC,MIDATL,AE,AECO,773.035,True
1/2/2022 7:00:00 AM,1/2/2022 2:00:00 AM,RFC,MIDATL,AE,AECO,747.602,True
1/2/2022 8:00:00 AM,1/2/2022 3:00:00 AM,RFC,MIDATL,AE,AECO,737.495,True
1/2/2022 9:00:00 AM,1/2/2022 4:00:00 AM,RFC,MIDATL,AE,AECO,738.104,True
1/2/2022 10:00:00 AM,1/2/2022 5:00:00 AM,RFC,MIDATL,AE,AECO,748.564,True
1/2/2022 11:00:00 AM,1/2/2022 6:00:00 AM,RFC,MIDATL,AE,AECO,772.442,True
1/2/2022 12:00:00 PM,1/2/2022 7:00:00 AM,RFC,MIDATL,AE,AECO,793.289,True
1/2/2022 1:00:00 PM,1/2/2022 8:00:00 AM,RFC,MIDATL,AE,AECO,819.091,True
1/2/2022 2:00:00 PM,1/2/2022 9:00:00 AM,RFC,MIDATL,AE,AECO,849.763,True
1/2/2022 3:00:00 PM,1/2/2022 10:00:00 AM,RFC,MIDATL,AE,AECO,881.452,True
1/2/2022 4:00:00 PM,1/2/2022 11:00:00 AM,RFC,MIDATL,AE,AECO,881.440,True
1/2/2022 5:00:00 PM,1/2/2022 12:00:00 PM,RFC,MIDATL,AE,AECO,853.156,True
1/2/2022 6:00:00 PM,1/2/2022 1:00:00 PM,RFC,MIDATL,AE,AECO,865.969,True
1/2/2022 7:00:00 PM,1/2/2022 2:00:00 PM,RFC,MIDATL,AE,AECO,894.860,True
1/2/2022 8:00:00 PM,1/2/2022 3:00:00 PM,RFC,MIDATL,AE,AECO,913.296,True
1/2/2022 9:00:00 PM,1/2/2022 4:00:00 PM,RFC,MIDATL,AE,AECO,985.432,True
1/2/2022 10:00:00 PM,1/2/2022 5:00:00 PM,RFC,MIDATL,AE,AECO,1068.763,True
1/2/2022 11:00:00 PM,1/2/2022 6:00:00 PM,RFC,MIDATL,AE,AECO,1068.257,True
1/3/2022 12:00:00 AM,1/2/2022 7:00:00 PM,RFC,MIDATL,AE,AECO,1042.339,True
1/3/2022 1:00:00 AM,1/2/2022 8:00:00 PM,RFC,MIDATL,AE,AECO,1019.495,True
