datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2024 5:00:00 AM,1/1/2024 12:00:00 AM,RFC,MIDATL,AE,AECO,946.650,True
1/1/2024 6:00:00 AM,1/1/2024 1:00:00 AM,RFC,MIDATL,AE,AECO,910.061,True
1/1/2024 7:00:00 AM,1/1/2024 2:00:00 AM,RFC,MIDATL,AE,AECO,880.426,True
1/1/2024 8:00:00 AM,1/1/2024 3:00:00 AM,RFC,MIDATL,AE,AECO,863.023,True
1/1/2024 9:00:00 AM,1/1/2024 4:00:00 AM,RFC,MIDATL,AE,AECO,856.910,True
1/1/2024 10:00:00 AM,1/1/2024 5:00:00 AM,RFC,MIDATL,AE,AECO,866.286,True
1/1/2024 11:00:00 AM,1/1/2024 6:00:00 AM,RFC,MIDATL,AE,AECO,887.650,True
1/1/2024 12:00:00 PM,1/1/2024 7:00:00 AM,RFC,MIDATL,AE,AECO,897.426,True
1/1/2024 1:00:00 PM,1/1/2024 8:00:00 AM,RFC,MIDATL,AE,AECO,899.724,True
1/1/2024 2:00:00 PM,1/1/2024 9:00:00 AM,RFC,MIDATL,AE,AECO,863.070,True
1/1/2024 3:00:00 PM,1/1/2024 10:00:00 AM,RFC,MIDATL,AE,AECO,836.402,True
1/1/2024 4:00:00 PM,1/1/2024 11:00:00 AM,RFC,MIDATL,AE,AECO,831.265,True
1/1/2024 5:00:00 PM,1/1/2024 12:00:00 PM,RFC,MIDATL,AE,AECO,859.286,True
1/1/2024 6:00:00 PM,1/1/2024 1:00:00 PM,RFC,MIDATL,AE,AECO,916.235,True
1/1/2024 7:00:00 PM,1/1/2024 2:00:00 PM,RFC,MIDATL,AE,AECO,972.192,True
1/1/2024 8:00:00 PM,1/1/2024 3:00:00 PM,RFC,MIDATL,AE,AECO,1024.367,True
1/1/2024 9:00:00 PM,1/1/2024 4:00:00 PM,RFC,MIDATL,AE,AECO,1132.572,True
1/1/2024 10:00:00 PM,1/1/2024 5:00:00 PM,RFC,MIDATL,AE,AECO,1116.984,True
1/1/2024 11:00:00 PM,1/1/2024 6:00:00 PM,RFC,MIDATL,AE,AECO,1175.980,True
1/2/2024 12:00:00 AM,1/1/2024 7:00:00 PM,RFC,MIDATL,AE,AECO,1124.260,True
1/2/2024 1:00:00 AM,1/1/2024 8:00:00 PM,RFC,MIDATL,AE,AECO,1093.235,True
1/2/2024 2:00:00 AM,1/1/2024 9:00:00 PM,RFC,MIDATL,AE,AECO,1059.547,True
1/2/2024 3:00:00 AM,1/1/2024 10:00:00 PM,RFC,MIDATL,AE,AECO,985.562,True
1/2/2024 4:00:00 AM,1/1/2024 11:00:00 PM,RFC,MIDATL,AE,AECO,886.490,True
1/2/2024 5:00:00 AM,1/2/2024 12:00:00 AM,RFC,MIDATL,AE,AECO,841.706,True
1/2/2024 6:00:00 AM,1/2/2024 1:00:00 AM,RFC,MIDATL,AE,AECO,865.379,True
1/2/2024 7:00:00 AM,1/2/2024 2:00:00 AM,RFC,MIDATL,AE,AECO,862.101,True
1/2/2024 8:00:00 AM,1/2/2024 3:00:00 AM,RFC,MIDATL,AE,AECO,870.846,True
1/2/2024 9:00:00 AM,1/2/2024 4:00:00 AM,RFC,MIDATL,AE,AECO,894.735,True
1/2/2024 10:00:00 AM,1/2/2024 5:00:00 AM,RFC,MIDATL,AE,AECO,948.230,True
1/2/2024 11:00:00 AM,1/2/2024 6:00:00 AM,RFC,MIDATL,AE,AECO,1035.264,True
1/2/2024 12:00:00 PM,1/2/2024 7:00:00 AM,RFC,MIDATL,AE,AECO,1080.776,True
1/2/2024 1:00:00 PM,1/2/2024 8:00:00 AM,RFC,MIDATL,AE,AECO,1047.899,True
1/2/2024 2:00:00 PM,1/2/2024 9:00:00 AM,RFC,MIDATL,AE,AECO,988.250,True
